ID Caso,Fecha de Audiencia,Tipo de Audiencia,Lugar
5161,2023-11-01,Intermedia,Cuenca
5162,2025-11-22,Preliminar,Teruel
5163,2026-05-20,Preliminar,Sevilla
5164,2022-03-26,Juicio,Murcia
5165,2021-06-12,Intermedia,Cantabria
5166,2024-03-26,Juicio,Melilla
5167,2024-06-04,Juicio,Álava
5168,2025-02-13,Intermedia,Soria
5169,2026-01-15,Preliminar,Sevilla
5170,2024-11-15,Intermedia,Lugo
5171,2024-02-20,Juicio,Jaén
5172,2024-10-13,Intermedia,Almería
5173,2021-07-18,Intermedia,Huesca
5174,2023-08-17,Juicio,Burgos
5175,2021-07-04,Juicio,Badajoz
5176,2024-02-04,Intermedia,Valencia
5177,2025-06-07,Preliminar,Tarragona
5178,2025-06-10,Preliminar,Burgos
5179,2026-03-31,Preliminar,León
5180,2024-11-06,Intermedia,Segovia
5181,2025-05-07,Intermedia,Las Palmas
5182,2022-11-17,Intermedia,Badajoz
5183,2024-12-04,Intermedia,Huelva
5184,2023-02-11,Juicio,Ceuta
5185,2024-08-15,Intermedia,Sevilla
5186,2025-05-27,Preliminar,Zamora
5187,2026-03-13,Preliminar,La Coruña
5188,2024-11-10,Intermedia,Zamora
5189,2024-06-11,Intermedia,La Coruña
5190,2026-03-31,Preliminar,Asturias
5191,2026-04-28,Preliminar,Guadalajara
5192,2022-05-17,Juicio,Barcelona
5193,2024-01-07,Juicio,Málaga
5194,2022-08-16,Juicio,Castellón
5195,2026-01-05,Preliminar,Zaragoza
5196,2023-05-29,Intermedia,Salamanca
5197,2020-10-18,Intermedia,Ávila
5198,2021-11-06,Juicio,Huesca
5199,2024-06-15,Juicio,Huelva
5200,2024-08-09,Juicio,León
5201,2023-04-03,Juicio,Ávila
5202,2023-06-28,Juicio,Ourense
5203,2026-04-19,Preliminar,Jaén
5204,2026-02-04,Preliminar,Melilla
5205,2022-07-01,Juicio,Palencia
5206,2025-05-07,Intermedia,Teruel
5207,2024-12-05,Intermedia,Toledo
5208,2025-10-17,Preliminar,Guadalajara
5209,2023-04-05,Intermedia,Ceuta
5210,2025-10-29,Preliminar,Tarragona
5211,2021-03-13,Intermedia,Cantabria
5212,2022-10-14,Juicio,Baleares
5213,2025-09-26,Preliminar,Córdoba
5214,2025-03-17,Intermedia,La Coruña
5215,2026-03-05,Preliminar,Girona
5216,2024-11-10,Juicio,Albacete
5217,2021-08-28,Juicio,Álava
5218,2021-07-17,Intermedia,Baleares
5219,2025-10-21,Preliminar,Girona
5220,2025-01-10,Intermedia,Córdoba
5221,2025-05-30,Preliminar,Pontevedra
5222,2025-06-30,Preliminar,Ourense
5223,2024-05-22,Intermedia,Cádiz
5224,2023-11-09,Juicio,Albacete
5225,2021-05-19,Juicio,Vizcaya
5226,2023-12-20,Juicio,Cáceres
5227,2024-08-26,Intermedia,Burgos
5228,2024-12-08,Intermedia,Cuenca
5229,2024-06-24,Intermedia,Girona
5230,2024-05-26,Juicio,Vizcaya
5231,2024-08-25,Intermedia,Huelva
5232,2024-06-01,Juicio,La Rioja
5233,2024-05-07,Intermedia,Huelva
5234,2025-08-02,Preliminar,Cádiz
5235,2025-12-18,Preliminar,Almería
5236,2022-07-02,Juicio,Lugo
5237,2023-07-25,Juicio,Sevilla
5238,2023-11-23,Intermedia,Salamanca
5239,2022-11-17,Intermedia,Valladolid
5240,2022-12-09,Juicio,Valladolid
5241,2024-01-14,Juicio,Ceuta
5242,2025-01-09,Juicio,Ávila
5243,2024-12-29,Juicio,Valencia
5244,2023-12-24,Juicio,Murcia
5245,2023-09-03,Intermedia,Ciudad
5246,2024-02-11,Intermedia,La Rioja
5247,2021-07-16,Juicio,Segovia
5248,2025-03-20,Intermedia,Santa Cruz de Tenerife
5249,2023-01-12,Intermedia,Salamanca
5250,2024-01-17,Intermedia,Huesca
5251,2024-01-13,Intermedia,Cáceres
5252,2024-09-26,Intermedia,Guadalajara
5253,2026-05-24,Preliminar,Zaragoza
5254,2026-04-25,Preliminar,León
5255,2025-10-31,Preliminar,Guadalajara
5256,2024-11-30,Intermedia,Valladolid
5257,2025-01-26,Juicio,Melilla
5258,2022-08-10,Intermedia,Guadalajara
5259,2021-04-04,Juicio,Pontevedra
5260,2023-03-29,Juicio,Valencia
5261,2023-12-19,Juicio,Albacete
5262,2022-07-15,Juicio,Pontevedra
5263,2026-04-25,Preliminar,Cantabria
5264,2025-12-31,Preliminar,Cádiz
5265,2026-03-17,Preliminar,Baleares
5266,2025-07-11,Preliminar,Valencia
5267,2024-12-24,Juicio,Burgos
5268,2025-10-05,Preliminar,Guipúzcoa
5269,2025-04-17,Intermedia,Barcelona
5270,2024-07-26,Intermedia,Madrid
5271,2023-09-11,Juicio,Huelva
5272,2023-12-03,Intermedia,Ourense
5273,2025-07-26,Preliminar,Córdoba
5274,2024-02-03,Intermedia,Las Palmas
5275,2025-09-22,Preliminar,Cantabria
5276,2023-09-06,Intermedia,Huelva
5277,2025-10-19,Preliminar,Asturias
5278,2023-01-23,Juicio,Badajoz
5279,2024-02-04,Juicio,La Rioja
5280,2023-09-20,Juicio,Asturias
5281,2024-11-30,Intermedia,Málaga
5282,2023-11-27,Intermedia,Salamanca
5283,2021-02-17,Juicio,Segovia
5284,2024-05-23,Intermedia,Soria
5285,2026-01-10,Preliminar,Teruel
5286,2022-12-28,Juicio,Pontevedra
5287,2021-10-09,Juicio,Castellón
5288,2024-08-22,Juicio,Málaga
5289,2025-07-16,Preliminar,Zaragoza
5290,2023-09-15,Juicio,Huelva
5291,2026-03-13,Preliminar,La Rioja
5292,2023-12-24,Intermedia,Valencia
5293,2024-04-21,Juicio,Almería
5294,2023-11-15,Juicio,Sevilla
5295,2023-03-30,Juicio,Cádiz
5296,2022-10-05,Intermedia,Jaén
5297,2022-06-06,Intermedia,Ourense
5298,2022-12-21,Intermedia,Córdoba
5299,2022-03-15,Intermedia,Tarragona
5300,2024-03-21,Intermedia,Pontevedra
5301,2023-10-20,Intermedia,Alicante
5302,2025-03-17,Intermedia,Murcia
5303,2022-06-17,Juicio,Córdoba
5304,2024-05-18,Intermedia,Santa Cruz de Tenerife
5305,2025-06-28,Preliminar,Tarragona
5306,2025-12-15,Preliminar,Valladolid
5307,2025-11-11,Preliminar,Jaén
5308,2026-03-09,Preliminar,Zaragoza
5309,2024-11-06,Juicio,Ceuta
5310,2021-08-29,Juicio,Melilla
5311,2025-09-29,Preliminar,Córdoba
5312,2026-03-23,Preliminar,Huelva
5313,2024-10-28,Intermedia,La Coruña
5314,2025-11-13,Preliminar,Alicante
5315,2020-11-14,Juicio,La Coruña
5316,2026-04-23,Preliminar,Málaga
5317,2023-03-06,Intermedia,Lugo
5318,2022-07-06,Intermedia,Granada
5319,2023-03-12,Juicio,Segovia
5320,2024-04-29,Intermedia,Murcia
5321,2023-05-09,Juicio,Ourense
5322,2025-03-27,Intermedia,Granada
5323,2026-04-22,Preliminar,Barcelona
5324,2023-06-13,Intermedia,Guipúzcoa
5325,2025-03-07,Intermedia,Álava
5326,2025-01-24,Intermedia,La Rioja
5327,2025-04-18,Intermedia,Vizcaya
5328,2026-05-05,Preliminar,Santa Cruz de Tenerife
5329,2025-09-09,Preliminar,Teruel
5330,2025-10-11,Preliminar,Lleida
5331,2025-01-24,Intermedia,Baleares
5332,2025-06-05,Preliminar,Pontevedra
5333,2023-11-20,Juicio,Castellón
5334,2022-08-19,Intermedia,Murcia
5335,2025-09-01,Preliminar,Ávila
5336,2026-01-23,Preliminar,Toledo
5337,2026-02-26,Preliminar,Teruel
5338,2025-11-24,Preliminar,La Coruña
5339,2024-01-28,Intermedia,Toledo
5340,2023-03-05,Juicio,Cádiz
5341,2022-06-23,Juicio,Las Palmas
5342,2025-02-16,Intermedia,Guipúzcoa
5343,2024-12-27,Intermedia,León
5344,2021-07-01,Juicio,Ceuta
5345,2026-03-09,Preliminar,Valencia
5346,2024-06-30,Intermedia,Murcia
5347,2023-06-21,Juicio,Teruel
5348,2024-06-10,Intermedia,La Rioja
5349,2024-10-08,Intermedia,Cáceres
5350,2023-07-29,Intermedia,Las Palmas
5351,2023-10-06,Intermedia,Santa Cruz de Tenerife
5352,2023-02-01,Intermedia,Granada
5353,2025-05-12,Intermedia,Almería
5354,2026-03-25,Preliminar,Palencia
5355,2024-04-25,Juicio,La Coruña
5356,2023-03-27,Juicio,Huesca
5357,2025-07-02,Preliminar,Girona
5358,2023-05-09,Intermedia,Lugo
5359,2026-03-30,Preliminar,Córdoba
5360,2024-08-15,Intermedia,Zamora
5361,2024-04-28,Juicio,Murcia
5362,2022-04-05,Intermedia,Cantabria
5363,2025-06-20,Preliminar,Lugo
5364,2023-04-11,Intermedia,Pontevedra
5365,2025-05-12,Intermedia,Girona
5366,2025-06-20,Preliminar,Asturias
5367,2025-07-17,Preliminar,Toledo
5368,2020-12-14,Juicio,Albacete
5369,2025-06-23,Preliminar,Tarragona
5370,2026-01-30,Preliminar,Barcelona
5371,2023-05-18,Juicio,Pontevedra
5372,2022-09-18,Juicio,Salamanca
5373,2026-02-18,Preliminar,Las Palmas
5374,2025-01-19,Intermedia,La Coruña
5375,2021-03-27,Juicio,Sevilla
5376,2025-07-24,Preliminar,Lleida
5377,2023-12-07,Intermedia,Navarra
5378,2025-12-25,Preliminar,Melilla
5379,2026-01-28,Preliminar,Murcia
5380,2024-06-24,Intermedia,León
5381,2023-01-12,Intermedia,Navarra
5382,2023-12-22,Intermedia,Santa Cruz de Tenerife
5383,2025-03-02,Intermedia,Segovia
5384,2022-08-21,Juicio,Córdoba
5385,2021-03-14,Juicio,Madrid
5386,2023-12-10,Juicio,Córdoba
5387,2025-07-27,Preliminar,Barcelona
5388,2022-09-24,Intermedia,Ceuta
5389,2025-08-22,Preliminar,Jaén
5390,2025-07-28,Preliminar,Huesca
5391,2023-03-07,Juicio,Madrid
5392,2024-07-25,Juicio,Córdoba
5393,2022-02-21,Intermedia,Segovia
5394,2024-05-21,Intermedia,Granada
5395,2022-05-23,Intermedia,Ciudad
5396,2026-01-26,Preliminar,Granada
5397,2023-12-16,Intermedia,Albacete
5398,2023-03-28,Juicio,Huelva
5399,2024-07-19,Intermedia,Cuenca
5400,2023-04-29,Juicio,Toledo
5401,2024-03-03,Intermedia,Cáceres
5402,2025-11-05,Preliminar,Valencia
5403,2022-10-30,Juicio,La Rioja
5404,2025-05-07,Intermedia,Madrid
5405,2023-01-04,Intermedia,Almería
5406,2024-11-03,Intermedia,Ciudad
5407,2021-03-09,Juicio,La Rioja
5408,2025-07-12,Preliminar,Castellón
5409,2023-01-24,Juicio,Cuenca
5410,2024-08-01,Juicio,Vizcaya
5411,2021-12-16,Juicio,Murcia
5412,2024-08-12,Intermedia,Málaga
5413,2024-12-20,Intermedia,Almería
5414,2025-08-07,Preliminar,Badajoz
5415,2025-08-16,Preliminar,Ceuta
5416,2026-01-22,Preliminar,Granada
5417,2024-11-12,Juicio,Ceuta
5418,2022-09-27,Juicio,Huelva
5419,2021-11-09,Juicio,Segovia
5420,2023-05-17,Intermedia,Zaragoza
5421,2026-03-22,Preliminar,La Coruña
5422,2026-01-28,Preliminar,Albacete
5423,2025-05-25,Intermedia,Baleares
5424,2022-09-17,Intermedia,Ceuta
5425,2024-02-08,Juicio,Segovia
5426,2024-04-04,Intermedia,Cuenca
5427,2022-01-11,Juicio,Málaga
5428,2022-01-28,Juicio,Soria
5429,2023-05-06,Juicio,Barcelona
5430,2023-10-25,Intermedia,Santa Cruz de Tenerife
5431,2022-11-26,Juicio,Burgos
5432,2023-01-25,Juicio,Cantabria
5433,2022-03-17,Juicio,Ourense
5434,2025-07-24,Preliminar,Navarra
5435,2024-07-03,Juicio,La Rioja
5436,2025-06-19,Preliminar,Palencia
5437,2023-01-11,Juicio,Soria
5438,2022-10-01,Intermedia,León
5439,2023-07-14,Juicio,La Rioja
5440,2025-08-19,Preliminar,Madrid
5441,2025-12-24,Preliminar,Guadalajara
5442,2025-08-24,Preliminar,Baleares
5443,2025-08-23,Preliminar,Huelva
5444,2022-05-14,Intermedia,Ceuta
5445,2024-06-12,Intermedia,Segovia
5446,2024-05-02,Juicio,Ourense
5447,2022-10-27,Intermedia,Castellón
5448,2021-06-14,Juicio,Pontevedra
5449,2024-08-11,Intermedia,Jaén
5450,2023-04-30,Juicio,Alicante
5451,2022-02-23,Intermedia,Vizcaya
5452,2024-06-15,Intermedia,La Coruña
5453,2023-06-13,Juicio,Vizcaya
5454,2023-11-09,Juicio,Segovia
5455,2025-07-13,Preliminar,Palencia
5456,2022-10-13,Juicio,Guipúzcoa
5457,2024-10-08,Intermedia,Sevilla
5458,2023-09-06,Juicio,Cádiz
5459,2025-04-04,Intermedia,Salamanca
5460,2025-09-29,Preliminar,La Rioja
5461,2024-04-29,Juicio,Melilla
5462,2023-03-17,Juicio,La Coruña
5463,2026-02-11,Preliminar,Jaén
5464,2024-02-07,Juicio,Zamora
5465,2023-06-11,Intermedia,Cantabria
5466,2023-02-24,Intermedia,Salamanca
5467,2026-01-25,Preliminar,Girona
5468,2025-06-12,Preliminar,La Coruña
5469,2025-01-07,Intermedia,Lugo
5470,2025-10-09,Preliminar,Santa Cruz de Tenerife
5471,2020-05-30,Juicio,Murcia
5472,2022-09-10,Juicio,Ciudad
5473,2021-09-09,Juicio,Toledo
5474,2026-04-08,Preliminar,Murcia
5475,2023-05-08,Juicio,Cantabria
5476,2026-03-17,Preliminar,Lleida
5477,2025-10-06,Preliminar,Valencia
5478,2023-10-04,Intermedia,Guadalajara
5479,2024-04-19,Juicio,Navarra
5480,2020-09-04,Intermedia,Huelva
5481,2022-09-15,Intermedia,Murcia
5482,2022-08-22,Intermedia,Álava
5483,2022-08-02,Intermedia,Madrid
5484,2025-01-05,Juicio,Huelva
5485,2020-11-15,Juicio,La Coruña
5486,2025-03-02,Intermedia,Santa Cruz de Tenerife
5487,2024-12-22,Juicio,Asturias
5488,2025-11-18,Preliminar,Cantabria
5489,2025-11-12,Preliminar,Cáceres
5490,2026-03-08,Preliminar,Las Palmas
5491,2026-03-01,Preliminar,Lleida
5492,2023-11-24,Juicio,Huesca
5493,2024-02-23,Intermedia,Melilla
5494,2026-04-10,Preliminar,Cáceres
5495,2025-07-18,Preliminar,León
5496,2023-07-27,Juicio,Girona
5497,2024-01-11,Juicio,Murcia
5498,2025-09-12,Preliminar,La Coruña
5499,2024-08-26,Intermedia,Asturias
5500,2026-04-16,Preliminar,Cuenca
5501,2023-07-13,Intermedia,Jaén
5502,2026-01-21,Preliminar,Madrid
5503,2023-07-28,Juicio,Cáceres
5504,2024-04-12,Intermedia,La Coruña
5505,2022-11-17,Intermedia,Cádiz
5506,2022-08-31,Juicio,Asturias
5507,2024-04-22,Intermedia,Álava
5508,2022-10-06,Juicio,Madrid
5509,2022-10-27,Intermedia,Soria
5510,2024-01-29,Juicio,Ciudad
5511,2025-07-22,Preliminar,Valladolid
5512,2024-03-27,Juicio,Teruel
5513,2023-08-03,Intermedia,Pontevedra
5514,2023-05-20,Juicio,Vizcaya
5515,2026-02-06,Preliminar,Guadalajara
5516,2025-11-15,Preliminar,Las Palmas
5517,2026-02-26,Preliminar,Córdoba
5518,2024-10-25,Juicio,Almería
5519,2023-03-10,Juicio,Baleares
5520,2023-06-24,Intermedia,Las Palmas
5521,2025-03-11,Intermedia,Zaragoza
5522,2025-11-15,Preliminar,Salamanca
5523,2020-12-07,Juicio,La Coruña
5524,2025-04-08,Intermedia,Huesca
5525,2025-07-25,Preliminar,Alicante
5526,2025-05-25,Intermedia,Córdoba
5527,2026-02-01,Preliminar,Huesca
5528,2025-06-25,Preliminar,Palencia
5529,2022-11-18,Intermedia,Castellón
5530,2023-09-19,Intermedia,Valencia
5531,2024-09-25,Intermedia,Ourense
5532,2022-02-26,Juicio,Valencia
5533,2023-09-29,Juicio,Albacete
5534,2025-10-25,Preliminar,Teruel
5535,2024-11-17,Intermedia,Segovia
5536,2025-10-18,Preliminar,Pontevedra
5537,2025-06-19,Preliminar,Salamanca
5538,2021-09-09,Juicio,Asturias
5539,2024-02-19,Juicio,León
5540,2024-05-08,Intermedia,Lleida
5541,2024-08-03,Juicio,Pontevedra
5542,2023-12-28,Intermedia,Toledo
5543,2024-07-16,Juicio,Lugo
5544,2023-11-02,Intermedia,Melilla
5545,2023-09-20,Intermedia,Valladolid
5546,2024-07-23,Juicio,Jaén
5547,2023-04-15,Juicio,Granada
5548,2024-08-17,Intermedia,Segovia
5549,2025-08-24,Preliminar,Burgos
5550,2025-09-17,Preliminar,Ceuta
5551,2026-05-18,Preliminar,Córdoba
5552,2021-12-29,Intermedia,Cádiz
5553,2025-09-23,Preliminar,Vizcaya
5554,2023-01-06,Juicio,Cáceres
5555,2025-06-18,Preliminar,Santa Cruz de Tenerife
5556,2021-02-10,Juicio,Cádiz
5557,2024-07-19,Juicio,Ceuta
5558,2024-06-14,Juicio,Sevilla
5559,2026-01-09,Preliminar,Castellón
5560,2025-06-09,Preliminar,Huesca
5561,2023-03-01,Juicio,Valladolid
5562,2024-01-17,Juicio,Cantabria
5563,2022-07-24,Intermedia,Alicante
5564,2025-01-12,Intermedia,Huelva
5565,2025-10-20,Preliminar,Cantabria
5566,2021-01-26,Intermedia,Zaragoza
5567,2022-09-26,Juicio,Alicante
5568,2024-01-05,Intermedia,Lleida
5569,2023-11-25,Intermedia,Pontevedra
5570,2025-02-08,Intermedia,Soria
5571,2022-01-07,Juicio,Santa Cruz de Tenerife
5572,2024-11-03,Intermedia,Barcelona
5573,2023-10-21,Juicio,Ceuta
5574,2020-11-08,Intermedia,Málaga
5575,2023-03-14,Juicio,Burgos
5576,2024-03-14,Juicio,Guipúzcoa
5577,2025-06-01,Preliminar,Álava
5578,2023-05-27,Intermedia,Álava
5579,2025-10-18,Preliminar,Soria
5580,2024-04-12,Intermedia,Badajoz
5581,2023-05-28,Juicio,Vizcaya
5582,2025-08-04,Preliminar,Soria
5583,2021-12-15,Intermedia,Albacete
5584,2021-11-13,Juicio,Álava
5585,2024-04-10,Intermedia,Ourense
5586,2024-03-16,Juicio,Málaga
5587,2024-11-28,Intermedia,Pontevedra
5588,2020-11-25,Juicio,Salamanca
5589,2026-01-21,Preliminar,Valladolid
5590,2024-05-06,Intermedia,Castellón
5591,2025-11-28,Preliminar,Lugo
5592,2025-10-24,Preliminar,Lugo
5593,2024-07-16,Juicio,Valladolid
5594,2021-09-21,Juicio,Ceuta
5595,2024-05-11,Juicio,Guipúzcoa
5596,2022-10-20,Juicio,Teruel
5597,2022-11-12,Intermedia,Cantabria
5598,2022-06-05,Juicio,Málaga
5599,2024-12-09,Juicio,Huelva
5600,2023-08-02,Intermedia,Burgos
5601,2025-07-06,Preliminar,Lugo
5602,2025-11-07,Preliminar,La Rioja
5603,2023-08-18,Intermedia,Almería
5604,2024-03-31,Juicio,Vizcaya
5605,2021-07-30,Juicio,Cádiz
5606,2026-01-06,Preliminar,Murcia
5607,2024-02-23,Intermedia,Navarra
5608,2026-04-05,Preliminar,Melilla
5609,2025-03-22,Intermedia,Huesca
5610,2025-08-16,Preliminar,Palencia
5611,2024-04-21,Intermedia,Córdoba
5612,2021-04-22,Intermedia,Teruel
5613,2026-03-27,Preliminar,Vizcaya
5614,2025-11-15,Preliminar,Santa Cruz de Tenerife
5615,2025-01-09,Intermedia,Las Palmas
5616,2025-09-06,Preliminar,Burgos
5617,2026-05-14,Preliminar,Navarra
5618,2025-12-04,Preliminar,Girona
5619,2025-07-23,Preliminar,Melilla
5620,2024-04-14,Intermedia,Granada
5621,2025-05-22,Intermedia,Melilla
5622,2021-09-18,Intermedia,Toledo
5623,2022-06-05,Juicio,Cuenca
5624,2024-02-28,Intermedia,Asturias
5625,2021-10-26,Juicio,La Rioja
5626,2024-12-12,Intermedia,Navarra
5627,2026-04-15,Preliminar,Guipúzcoa
5628,2024-06-19,Juicio,Melilla
5629,2022-10-06,Juicio,Córdoba
5630,2025-08-25,Preliminar,Segovia
5631,2024-03-16,Juicio,Zaragoza
5632,2022-11-16,Intermedia,Tarragona
5633,2026-01-29,Preliminar,Sevilla
5634,2024-10-29,Juicio,Madrid
5635,2024-10-04,Juicio,Guipúzcoa
5636,2023-04-25,Intermedia,Huelva
5637,2026-01-25,Preliminar,Zamora
5638,2022-12-08,Juicio,Castellón
5639,2025-06-11,Preliminar,Pontevedra
5640,2025-01-12,Intermedia,Alicante
5641,2021-11-26,Intermedia,Alicante
5642,2025-08-26,Preliminar,Zaragoza
5643,2026-02-04,Preliminar,Valencia
5644,2024-09-06,Intermedia,Ceuta
5645,2022-10-10,Juicio,Palencia
5646,2026-01-14,Preliminar,Cuenca
5647,2026-04-26,Preliminar,Santa Cruz de Tenerife
5648,2023-07-29,Juicio,Ávila
5649,2023-12-14,Juicio,Guipúzcoa
5650,2022-10-29,Intermedia,Navarra
5651,2020-06-25,Juicio,Granada
5652,2025-09-20,Preliminar,Valencia
5653,2026-02-23,Preliminar,Guadalajara
5654,2025-08-29,Preliminar,Córdoba
5655,2025-11-16,Preliminar,Melilla
5656,2025-01-16,Intermedia,Pontevedra
5657,2023-07-11,Juicio,Palencia
5658,2023-09-26,Intermedia,La Coruña
5659,2023-04-04,Intermedia,Asturias
5660,2024-06-05,Intermedia,Cuenca
5661,2022-10-13,Juicio,Huelva
5662,2024-08-10,Intermedia,Santa Cruz de Tenerife
5663,2025-08-10,Preliminar,Tarragona
5664,2023-10-01,Juicio,Toledo
5665,2025-11-28,Preliminar,Madrid
5666,2021-11-27,Juicio,Cádiz
5667,2021-10-18,Juicio,Guadalajara
5668,2022-07-17,Intermedia,Las Palmas
5669,2022-01-28,Juicio,Valladolid
5670,2025-12-01,Preliminar,Barcelona
5671,2022-11-11,Juicio,Huesca
5672,2022-08-15,Intermedia,Tarragona
5673,2023-11-23,Intermedia,Cáceres
5674,2023-07-26,Intermedia,Girona
5675,2025-09-05,Preliminar,Castellón
5676,2023-08-13,Intermedia,Ceuta
5677,2023-08-13,Juicio,Salamanca
5678,2025-08-17,Preliminar,Córdoba
5679,2023-01-22,Juicio,Soria
5680,2025-11-27,Preliminar,Zamora
5681,2024-08-17,Intermedia,Santa Cruz de Tenerife
5682,2021-01-20,Juicio,Segovia
5683,2025-10-05,Preliminar,Granada
5684,2022-07-03,Intermedia,Palencia
5685,2023-03-09,Intermedia,Valladolid
5686,2023-03-08,Intermedia,Segovia
5687,2025-05-14,Intermedia,Teruel
5688,2022-06-20,Juicio,Guadalajara
5689,2021-12-21,Juicio,Cantabria
5690,2023-09-29,Juicio,Cádiz
5691,2025-09-26,Preliminar,León
5692,2023-07-10,Juicio,Granada
5693,2025-06-07,Preliminar,Guadalajara
5694,2023-02-15,Juicio,Palencia
5695,2025-09-16,Preliminar,Pontevedra
5696,2025-11-09,Preliminar,Valencia
5697,2025-08-25,Preliminar,Vizcaya
5698,2022-09-28,Intermedia,Asturias
5699,2026-03-27,Preliminar,Cantabria
5700,2024-01-12,Juicio,Ceuta
5701,2026-01-13,Preliminar,Cádiz
5702,2022-05-14,Juicio,Madrid
5703,2022-08-06,Intermedia,Soria
5704,2026-02-16,Preliminar,Málaga
5705,2023-04-02,Juicio,Barcelona
5706,2023-11-11,Juicio,Melilla
5707,2025-10-05,Preliminar,Badajoz
5708,2025-09-16,Preliminar,Granada
5709,2023-07-27,Intermedia,Cáceres
5710,2026-05-15,Preliminar,Lleida
5711,2022-09-01,Juicio,La Rioja
5712,2022-04-22,Juicio,Alicante
5713,2023-03-27,Intermedia,Málaga
5714,2022-10-25,Juicio,Cádiz
5715,2025-04-18,Intermedia,Girona
5716,2023-01-12,Intermedia,Zaragoza
5717,2023-08-20,Juicio,Zamora
5718,2024-07-11,Juicio,Soria
5719,2025-06-20,Preliminar,Toledo
5720,2022-11-22,Juicio,Palencia
5721,2025-10-11,Preliminar,Málaga
5722,2026-02-24,Preliminar,Cantabria
5723,2026-02-16,Preliminar,Almería
5724,2025-06-19,Preliminar,Huesca
5725,2022-06-23,Intermedia,Segovia
5726,2024-03-27,Intermedia,Madrid
5727,2024-01-15,Intermedia,Huesca
5728,2025-09-29,Preliminar,Granada
5729,2022-05-17,Intermedia,Cádiz
5730,2025-02-24,Intermedia,Lugo
5731,2021-06-25,Juicio,Zaragoza
5732,2020-09-27,Juicio,Granada
5733,2025-09-07,Preliminar,Cuenca
5734,2022-07-19,Intermedia,Guadalajara
5735,2023-06-21,Juicio,Castellón
5736,2024-04-15,Juicio,Las Palmas
5737,2026-01-19,Preliminar,Guadalajara
5738,2026-05-18,Preliminar,Palencia
5739,2025-04-08,Intermedia,Murcia
5740,2023-10-06,Intermedia,Salamanca
5741,2021-06-27,Juicio,Huesca
5742,2021-01-14,Juicio,La Coruña
5743,2024-01-29,Intermedia,Guadalajara
5744,2025-08-14,Preliminar,Salamanca
5745,2026-01-13,Preliminar,Ciudad
5746,2025-10-26,Preliminar,Baleares
5747,2026-02-06,Preliminar,Las Palmas
5748,2025-06-02,Preliminar,Valladolid
5749,2023-03-22,Intermedia,Girona
5750,2020-09-04,Juicio,Ciudad
5751,2026-04-18,Preliminar,Navarra
5752,2024-03-08,Juicio,Álava
5753,2023-06-26,Juicio,Badajoz
5754,2024-10-25,Intermedia,Las Palmas
5755,2023-05-13,Juicio,Vizcaya
5756,2025-12-09,Preliminar,León
5757,2025-06-19,Preliminar,Murcia
5758,2023-07-14,Juicio,Valencia
5759,2022-08-30,Intermedia,Huelva
5760,2022-10-07,Intermedia,Zaragoza
5761,2022-10-22,Intermedia,Huelva
5762,2024-05-22,Juicio,Cantabria
5763,2024-03-14,Juicio,Navarra
5764,2025-06-21,Preliminar,Zamora
5765,2022-05-19,Juicio,Asturias
5766,2026-04-13,Preliminar,Toledo
5767,2023-07-25,Juicio,La Coruña
5768,2023-04-08,Juicio,Segovia
5769,2021-09-04,Juicio,Granada
5770,2025-10-21,Preliminar,Granada
5771,2023-06-19,Intermedia,Tarragona
5772,2025-06-21,Preliminar,Huesca
5773,2021-02-28,Juicio,Huesca
5774,2026-03-26,Preliminar,Melilla
5775,2024-07-19,Intermedia,Álava
5776,2026-02-13,Preliminar,Albacete
5777,2026-05-03,Preliminar,Segovia
