ID Caso,ID Cliente,ID Abogado,Descripción,Estado,Fecha de Inicio,Fecha de Resolución,Rama Legal,Resultado,Tipo de Caso
4994,1011,27,Perferendis culpa similique est suscipit.,Cerrado,2022-09-21,2023-10-23,Internacional Público,Ganado,Refugiados y asilo
4995,823,48,Quasi quod mollitia.,En proceso,2022-11-26,2023-08-05,Seguridad Social,Pendiente,Reintegro de prestaciones
4996,306,38,Numquam modi voluptatum voluptate.,Abierto,2021-09-19,2023-03-25,Procesal,Pendiente,Nulidad procesal
4997,836,14,Ullam totam aliquam dolorum eos soluta hic.,En proceso,2020-06-09,2023-01-16,Mercantil,Pendiente,Contratos mercantiles
4998,33,54,Excepturi necessitatibus pariatur sit.,Cerrado,2023-04-04,2025-02-03,Informático,Ganado,Delito informático
4999,401,4,Reiciendis modi adipisci alias.,Abierto,2022-08-14,2023-11-07,Penal,Pendiente,Homicidio
5000,354,48,Asperiores esse nobis in repudiandae voluptates.,Cerrado,2023-06-01,2024-01-08,Seguridad Social,Acuerdo,Reintegro de prestaciones
5001,532,27,Et est dicta nostrum voluptatum non soluta.,En proceso,2023-01-02,2023-06-27,Internacional Público,Pendiente,Refugiados y asilo
5002,490,29,Dolores maxime natus repellat deserunt sit explicabo.,Cerrado,2023-11-18,2025-02-08,Internacional Privado,Acuerdo,Reconocimiento de sentencias extranjeras
5003,669,16,Assumenda sint expedita voluptatem vitae optio ullam.,Cerrado,2022-11-18,2023-08-07,Administrativo,Acuerdo,Sanción administrativa
5004,625,48,Ullam voluptatem ad.,Cerrado,2020-08-07,2023-05-04,Seguridad Social,Acuerdo,Afiliación al sistema
5005,1016,21,Et consequatur eum a.,Cerrado,2021-02-22,2024-05-04,Constitucional,Ganado,Conflicto de competencias
5006,427,27,Earum suscipit nam exercitationem praesentium impedit amet.,Cerrado,2022-03-23,2025-05-03,Internacional Público,Acuerdo,Extradición
5007,449,17,Sit molestias non dicta.,Cerrado,2023-07-05,2024-11-13,Administrativo,Perdido,Contratación pública
5008,780,8,Eum error beatae animi dignissimos fuga.,En proceso,2022-08-24,2025-01-19,Civil,Pendiente,Propiedad y posesión
5009,725,32,Numquam libero nesciunt a porro.,En proceso,2023-12-20,2025-02-14,Ambiental,Pendiente,Evaluación de impacto ambiental
5010,1038,41,Eligendi nobis delectus quas.,Abierto,2022-02-23,2023-01-18,Familia,Pendiente,Manutención
5011,724,32,Aliquam ut beatae provident.,En proceso,2023-10-15,2023-12-26,Ambiental,Pendiente,Licencia ambiental
5012,853,27,Perferendis fugiat esse provident.,Cerrado,2022-05-05,2024-09-01,Internacional Público,Ganado,Tratado internacional
5013,1061,27,Ipsam cumque accusantium iste ea quidem.,Cerrado,2022-08-01,2022-08-20,Internacional Público,Ganado,Derechos humanos
5014,969,4,Vel atque saepe neque facere similique.,Cerrado,2020-06-06,2021-12-03,Penal,Acuerdo,Violencia de género
5015,500,4,Rerum earum iste esse quaerat.,Abierto,2024-05-12,2025-03-25,Penal,Pendiente,Delitos informáticos
5016,448,41,Laborum quisquam dignissimos ea magni odit a.,En proceso,2021-02-01,2024-07-13,Familia,Pendiente,Violencia intrafamiliar
5017,500,17,Natus iusto aspernatur nihil odit maiores.,En proceso,2022-10-15,2025-01-14,Administrativo,Pendiente,Multas municipales
5018,1097,38,Quibusdam molestias id eum ex iure expedita.,Abierto,2022-05-09,2024-09-02,Procesal,Pendiente,Ejecución de sentencia
5019,654,4,Nam at incidunt minus.,Abierto,2024-01-25,2025-02-06,Penal,Pendiente,Lesiones personales
5020,359,44,Sunt ut doloremque temporibus quis.,En proceso,2022-03-18,2023-07-28,Notarial y Registral,Pendiente,Testamento
5021,339,27,Veritatis enim maiores reiciendis ut quo.,En proceso,2022-10-10,2022-11-16,Internacional Público,Pendiente,Litigio entre Estados
5022,404,4,Omnis maxime possimus nisi neque.,Cerrado,2023-03-19,2023-04-03,Penal,Ganado,Delitos informáticos
5023,94,36,Ducimus nostrum id natus magni officiis.,En proceso,2022-07-12,2024-06-25,Procesal,Pendiente,Competencia jurisdiccional
5024,1004,28,Illum nemo enim ducimus ea recusandae consequuntur.,Abierto,2024-03-10,2024-08-04,Internacional Privado,Pendiente,Adopción internacional
5025,708,21,Neque reiciendis tempore iure.,En proceso,2021-04-28,2024-11-28,Constitucional,Pendiente,Conflicto de competencias
5026,495,41,Nostrum adipisci labore voluptates.,En proceso,2022-01-21,2023-12-10,Familia,Pendiente,Divorcio
5027,283,8,Facere excepturi ex quasi alias.,Cerrado,2021-12-23,2022-11-29,Civil,Acuerdo,Reclamación por deuda
5028,79,8,Libero similique numquam voluptatum suscipit iusto.,En proceso,2020-10-01,2021-11-08,Civil,Pendiente,Daños y perjuicios
5029,615,44,Impedit nobis blanditiis velit.,Cerrado,2021-11-22,2024-08-28,Notarial y Registral,Ganado,Actos de compraventa
5030,639,11,Odit facilis eos.,Abierto,2020-09-20,2025-02-25,Laboral,Pendiente,Reclamación de salarios
5031,286,14,Odit incidunt neque.,Cerrado,2021-12-24,2024-01-05,Mercantil,Acuerdo,Quiebra o insolvencia
5032,459,48,Veritatis perferendis perferendis assumenda officia molestiae vel.,Cerrado,2023-09-08,2024-02-24,Seguridad Social,Acuerdo,Cotización incorrecta
5033,206,14,Eius amet iure quasi natus provident similique.,Abierto,2023-02-27,2023-05-27,Mercantil,Pendiente,Contratos mercantiles
5034,60,14,Labore maxime ab.,Cerrado,2023-12-07,2024-03-25,Mercantil,Ganado,Conflictos societarios
5035,944,21,Cupiditate quis consectetur odio.,Cerrado,2024-04-12,2025-05-13,Constitucional,Ganado,Habeas corpus
5036,376,27,Sit veritatis mollitia cumque illo.,En proceso,2024-02-05,2024-03-24,Internacional Público,Pendiente,Extradición
5037,1073,6,Ad delectus officia.,Cerrado,2024-01-30,2024-10-28,Civil,Perdido,Daños y perjuicios
5038,717,32,Facilis aliquam iure corrupti.,Cerrado,2022-05-09,2023-08-11,Ambiental,Perdido,Daño ecológico
5039,884,8,Nostrum ratione corrupti.,Abierto,2023-04-18,2024-05-09,Civil,Pendiente,Arrendamientos
5040,476,54,Corrupti facere consectetur dolorum placeat doloremque.,Cerrado,2021-07-02,2023-08-11,Informático,Ganado,Delito informático
5041,624,31,Officiis vero esse et.,Cerrado,2021-05-26,2023-07-06,Internacional Privado,Perdido,Contrato internacional
5042,930,48,Adipisci itaque incidunt amet nostrum.,En proceso,2021-10-20,2022-09-24,Seguridad Social,Pendiente,Reclamación de pensión
5043,278,48,Dolorum facere voluptatem quae voluptates soluta.,Cerrado,2022-10-26,2024-12-07,Seguridad Social,Ganado,Afiliación al sistema
5044,852,54,Nisi ipsa eligendi error sunt nobis.,Cerrado,2021-04-15,2023-06-26,Informático,Ganado,Protección de datos personales
5045,790,29,Iure explicabo minus iste quaerat.,Abierto,2021-09-04,2023-08-08,Internacional Privado,Pendiente,Divorcio internacional
5046,651,54,Cupiditate quasi aspernatur.,Cerrado,2020-10-23,2021-03-22,Informático,Perdido,Suplantación digital
5047,872,44,Recusandae ex quae consectetur sed velit.,Cerrado,2021-10-14,2023-11-23,Notarial y Registral,Ganado,Constitución de sociedad
5048,59,48,Dolore ipsa deleniti deserunt.,En proceso,2021-02-15,2023-10-03,Seguridad Social,Pendiente,Cotización incorrecta
5049,1047,32,Velit itaque reiciendis optio modi.,En proceso,2020-10-06,2023-12-20,Ambiental,Pendiente,Sanción ambiental
5050,29,27,Voluptate saepe quam corrupti.,En proceso,2023-03-23,2023-04-01,Internacional Público,Pendiente,Refugiados y asilo
5051,480,4,Dolor sed facilis accusantium totam molestiae ipsum.,Abierto,2024-01-10,2024-08-22,Penal,Pendiente,Fraude
5052,493,54,Distinctio fuga architecto debitis numquam.,Abierto,2023-03-27,2024-01-05,Informático,Pendiente,Protección de datos personales
5053,152,38,Qui alias vitae nobis.,Cerrado,2024-01-01,2025-05-12,Procesal,Acuerdo,Competencia jurisdiccional
5054,688,4,Quo at nemo fuga inventore at tenetur.,Abierto,2024-04-12,2025-05-01,Penal,Pendiente,Narcotráfico
5055,257,21,Voluptates animi natus fugit odit.,En proceso,2023-02-24,2023-07-20,Constitucional,Pendiente,Conflicto de competencias
5056,903,45,In repellendus autem quos.,Abierto,2022-04-19,2025-02-17,Notarial y Registral,Pendiente,Actos de compraventa
5057,355,48,Nesciunt corporis corrupti a.,Abierto,2022-09-23,2025-01-22,Seguridad Social,Pendiente,Cotización incorrecta
5058,1088,48,Reprehenderit ut dolor odit.,En proceso,2023-12-21,2024-04-12,Seguridad Social,Pendiente,Afiliación al sistema
5059,1029,4,Fugiat quisquam molestias laboriosam doloribus.,Cerrado,2021-01-05,2023-04-11,Penal,Ganado,Narcotráfico
5060,312,18,Quo laudantium dignissimos a culpa exercitationem consequuntur.,Abierto,2024-05-09,2024-11-18,Administrativo,Pendiente,Licencias y permisos
5061,821,21,Iure laudantium iusto.,Cerrado,2023-03-27,2023-08-05,Constitucional,Perdido,Acción de amparo
5062,360,54,Dolorum eveniet magnam voluptatem aperiam porro nesciunt.,En proceso,2023-05-11,2024-06-09,Informático,Pendiente,Protección de datos personales
5063,523,6,Dolorem recusandae ullam reprehenderit similique officiis harum.,Abierto,2020-05-25,2022-03-14,Civil,Pendiente,Propiedad y posesión
5064,905,21,Error expedita ipsam temporibus delectus sequi.,Cerrado,2024-02-28,2025-01-05,Constitucional,Perdido,Acción de tutela
5065,226,36,Perspiciatis est explicabo odit.,En proceso,2021-12-31,2025-03-10,Procesal,Pendiente,Ejecución de sentencia
5066,50,18,Eveniet veritatis ipsa mollitia cumque itaque.,En proceso,2022-10-17,2023-02-16,Administrativo,Pendiente,Recursos administrativos
5067,398,41,Labore unde commodi non dolore vero sed similique.,Abierto,2020-11-30,2023-05-24,Familia,Pendiente,Tutela o curatela
5068,613,54,Non dolores reprehenderit ratione in laboriosam.,Abierto,2020-10-09,2024-05-24,Informático,Pendiente,Suplantación digital
5069,461,38,Quibusdam vitae possimus facere molestias.,Abierto,2022-06-21,2023-06-29,Procesal,Pendiente,Recurso de apelación
5070,991,41,Temporibus ipsam temporibus.,Cerrado,2024-01-27,2024-04-12,Familia,Ganado,Violencia intrafamiliar
5071,657,41,Repellat consectetur quis sapiente debitis quibusdam.,Abierto,2021-06-08,2023-03-13,Familia,Pendiente,Adopción
5072,958,11,Officia eaque illo beatae doloremque culpa mollitia suscipit.,En proceso,2021-12-26,2021-12-29,Laboral,Pendiente,Acoso laboral
5073,132,27,Error dicta optio quidem.,Cerrado,2021-02-20,2021-03-29,Internacional Público,Ganado,Derechos humanos
5074,876,32,Repudiandae dolor sapiente ipsa ab.,Abierto,2020-07-06,2022-10-08,Ambiental,Pendiente,Protección de áreas naturales
5075,110,36,Voluptatibus eum aut cupiditate.,En proceso,2021-02-28,2023-12-09,Procesal,Pendiente,Medidas cautelares
5076,319,28,Deserunt debitis tempore perferendis minima necessitatibus.,Abierto,2020-06-27,2021-02-23,Internacional Privado,Pendiente,Conflicto de leyes
5077,814,36,Quis necessitatibus alias et labore.,En proceso,2022-01-17,2023-04-08,Procesal,Pendiente,Recurso de apelación
5078,907,48,Occaecati laborum dolore quasi nemo laboriosam.,Abierto,2022-06-04,2024-11-17,Seguridad Social,Pendiente,Reintegro de prestaciones
5079,992,29,Autem sit molestias commodi.,Abierto,2023-02-04,2023-11-26,Internacional Privado,Pendiente,Conflicto de leyes
5080,1053,21,Accusantium aliquam nostrum dolor quaerat omnis.,En proceso,2021-02-27,2022-09-29,Constitucional,Pendiente,Violación de derechos fundamentales
5081,906,28,Esse ducimus doloribus dolorum culpa error aut.,En proceso,2024-02-06,2025-04-18,Internacional Privado,Pendiente,Contrato internacional
5082,765,21,Eos doloribus impedit expedita enim animi.,Abierto,2021-06-28,2022-02-14,Constitucional,Pendiente,Acción de amparo
5083,651,17,Sunt nam sequi veniam.,Abierto,2021-03-11,2023-08-07,Administrativo,Pendiente,Sanción administrativa
5084,13,48,Soluta adipisci amet iste.,Abierto,2024-04-24,2024-10-03,Seguridad Social,Pendiente,Reintegro de prestaciones
5085,1013,27,Aspernatur illum autem.,En proceso,2023-02-22,2024-05-18,Internacional Público,Pendiente,Refugiados y asilo
5086,635,2,Culpa alias ea distinctio reprehenderit.,En proceso,2023-11-01,2025-05-16,Penal,Pendiente,Lesiones personales
5087,648,2,Nisi veritatis deleniti explicabo eum.,En proceso,2021-02-22,2024-04-05,Penal,Pendiente,Violencia de género
5088,97,29,Quas reiciendis fugiat ab id quas.,Abierto,2020-11-29,2024-12-20,Internacional Privado,Pendiente,Reconocimiento de sentencias extranjeras
5089,558,48,Occaecati enim eaque quae porro.,Abierto,2023-03-19,2024-12-27,Seguridad Social,Pendiente,Afiliación al sistema
5090,560,48,Velit rem facilis delectus voluptatem accusamus.,Cerrado,2023-02-24,2025-05-24,Seguridad Social,Acuerdo,Reintegro de prestaciones
5091,713,31,A rerum doloremque dolorem culpa earum atque.,Cerrado,2023-04-09,2023-04-10,Internacional Privado,Acuerdo,Conflicto de leyes
5092,492,32,Harum adipisci debitis dolore ipsum earum officiis.,Cerrado,2023-06-26,2023-11-05,Ambiental,Acuerdo,Licencia ambiental
5093,155,6,Iste fugiat harum error eligendi sequi quisquam.,Abierto,2021-01-03,2024-05-12,Civil,Pendiente,Arrendamientos
5094,915,41,Earum dolores laborum sit illo expedita.,Abierto,2023-09-18,2024-04-05,Familia,Pendiente,Divorcio
5095,206,4,Sit autem saepe qui error.,Abierto,2022-11-28,2024-03-30,Penal,Pendiente,Homicidio
5096,124,17,Reprehenderit fuga quis at rem ut.,Abierto,2023-10-28,2023-10-29,Administrativo,Pendiente,Responsabilidad patrimonial del Estado
5097,305,16,Dicta impedit ducimus voluptates voluptates eum quisquam.,Abierto,2020-10-16,2022-08-03,Administrativo,Pendiente,Sanción administrativa
5098,741,14,Eligendi quae quaerat amet cumque.,Abierto,2022-01-14,2023-06-24,Mercantil,Pendiente,Contratos mercantiles
5099,158,2,Esse harum qui.,En proceso,2023-01-29,2024-12-03,Penal,Pendiente,Violencia de género
5100,842,32,Repudiandae provident omnis magnam odio ab aperiam.,Abierto,2020-07-20,2020-12-30,Ambiental,Pendiente,Sanción ambiental
5101,487,54,Tempora ex nostrum hic molestias voluptatibus.,En proceso,2022-07-17,2023-11-26,Informático,Pendiente,Hackeo o intrusión
5102,981,41,Veritatis deserunt error voluptatibus accusantium.,Abierto,2022-05-24,2024-02-27,Familia,Pendiente,Violencia intrafamiliar
5103,955,27,Eaque rem dolore vel.,En proceso,2021-02-05,2022-08-30,Internacional Público,Pendiente,Refugiados y asilo
5104,996,38,Dolorem alias consectetur repellat earum iusto.,Cerrado,2023-06-02,2023-12-17,Procesal,Perdido,Nulidad procesal
5105,48,2,Totam molestiae ducimus laboriosam.,Cerrado,2021-04-24,2024-07-09,Penal,Ganado,Robo o hurto
5106,205,18,Ut harum minima iure asperiores.,Abierto,2023-10-28,2024-08-26,Administrativo,Pendiente,Multas municipales
5107,234,4,Doloribus magnam odit quasi incidunt numquam ipsum ad.,Cerrado,2024-01-31,2024-04-21,Penal,Ganado,Lesiones personales
5108,57,32,Eveniet mollitia porro accusamus nesciunt praesentium sunt tenetur.,En proceso,2021-10-27,2025-02-22,Ambiental,Pendiente,Protección de áreas naturales
5109,214,32,Magnam excepturi eaque.,Abierto,2020-11-07,2025-01-15,Ambiental,Pendiente,Evaluación de impacto ambiental
5110,1084,28,Iure cum quo asperiores tempora praesentium quidem.,Cerrado,2022-08-25,2022-10-06,Internacional Privado,Ganado,Conflicto de leyes
5111,543,48,Eveniet veritatis quibusdam sequi quam velit.,En proceso,2021-12-05,2025-01-16,Seguridad Social,Pendiente,Cotización incorrecta
5112,745,21,Expedita corrupti maiores maxime.,Cerrado,2022-08-26,2023-10-15,Constitucional,Acuerdo,Violación de derechos fundamentales
5113,705,11,Temporibus qui culpa sint eveniet.,Cerrado,2023-05-14,2023-11-07,Laboral,Perdido,Despido injustificado
5114,929,36,Similique quaerat pariatur vitae.,Cerrado,2021-12-16,2023-11-11,Procesal,Perdido,Recurso de apelación
5115,914,14,Reiciendis eaque quam est quae.,En proceso,2021-02-07,2021-10-17,Mercantil,Pendiente,Registro de marca
5116,1027,48,Sed eveniet doloribus quis iure fuga.,En proceso,2023-03-16,2025-04-08,Seguridad Social,Pendiente,Incapacidad permanente
5117,872,48,Saepe odit facilis ipsam reprehenderit magnam.,Abierto,2020-11-23,2023-07-07,Seguridad Social,Pendiente,Afiliación al sistema
5118,219,21,Distinctio ipsum nesciunt ad quaerat corporis vel numquam.,Abierto,2020-11-24,2021-11-19,Constitucional,Pendiente,Conflicto de competencias
5119,903,27,Accusamus provident dolores.,En proceso,2023-04-20,2024-08-13,Internacional Público,Pendiente,Derechos humanos
5120,745,4,Animi at modi ipsam numquam.,Cerrado,2021-02-04,2024-04-04,Penal,Ganado,Violencia de género
5121,1075,6,Amet maiores ratione accusamus.,Cerrado,2023-02-03,2024-11-20,Civil,Acuerdo,Reclamación por deuda
5122,340,54,Error officia vel aspernatur.,En proceso,2023-09-07,2025-01-24,Informático,Pendiente,Protección de datos personales
5123,780,14,Aliquam amet tempora veniam ab eum.,Abierto,2021-09-08,2024-05-08,Mercantil,Pendiente,Quiebra o insolvencia
5124,781,17,Odit eos molestias pariatur.,Abierto,2022-08-07,2023-04-24,Administrativo,Pendiente,Multas municipales
5125,448,27,Est dolore eum reprehenderit error.,Abierto,2021-12-05,2022-11-22,Internacional Público,Pendiente,Extradición
5126,147,41,Sint earum culpa cumque.,Cerrado,2023-05-22,2024-12-28,Familia,Perdido,Divorcio
5127,357,41,Sequi aliquam voluptate qui.,En proceso,2020-12-17,2021-10-14,Familia,Pendiente,Violencia intrafamiliar
5128,381,8,Veritatis recusandae aliquam.,Cerrado,2024-04-06,2024-09-13,Civil,Acuerdo,Daños y perjuicios
5129,1090,8,Perferendis ab ullam molestias cupiditate alias eius.,En proceso,2023-12-18,2024-11-12,Civil,Pendiente,Propiedad y posesión
5130,537,14,Perferendis maxime illo ullam libero earum.,Cerrado,2021-12-29,2024-05-13,Mercantil,Ganado,Quiebra o insolvencia
5131,773,27,Id repudiandae earum commodi dolor.,En proceso,2021-01-07,2021-08-15,Internacional Público,Pendiente,Refugiados y asilo
5132,45,27,Dolore officia officiis similique.,Abierto,2020-09-28,2023-06-26,Internacional Público,Pendiente,Tratado internacional
5133,7,32,Quae nam impedit iure.,Abierto,2024-04-05,2024-08-20,Ambiental,Pendiente,Daño ecológico
5134,997,32,Soluta minus perferendis eos rem odit.,En proceso,2024-02-29,2024-08-14,Ambiental,Pendiente,Licencia ambiental
5135,823,41,Labore accusamus tenetur aliquid dicta saepe adipisci.,En proceso,2022-10-14,2024-07-06,Familia,Pendiente,Custodia de menores
5136,706,44,Id ea nulla quidem.,En proceso,2024-01-11,2024-11-05,Notarial y Registral,Pendiente,Constitución de sociedad
5137,233,44,Occaecati sapiente aut.,En proceso,2023-09-26,2024-05-26,Notarial y Registral,Pendiente,Actos de compraventa
5138,119,11,Corporis magnam eveniet nemo perspiciatis deserunt.,Cerrado,2021-02-19,2021-09-30,Laboral,Perdido,Negociación colectiva
