ID Caso,Fecha de Facturación,Fecha de Pago,Tarifa por Hora,Deuda Pendiente,Pagos Recibidos
5317,2022-07-24,,73.97,2864.49,3496.93
5318,2023-11-02,,78.62,4603.79,1921.67
5319,2024-03-06,2024-04-02,284.37,0.0,9952.95
5320,2023-11-27,,94.64,413.09,5738.51
5321,2022-12-03,2023-03-28,66.51,0.0,3059.46
5322,2024-02-21,,255.95,6784.45,1150.0
5323,2021-11-15,,144.71,207.96,9053.48
5324,2021-01-09,,138.79,13238.75,501.46
5325,2024-06-08,,55.6,563.29,2828.31
5326,2024-06-04,,52.01,334.29,861.94
5327,2020-12-13,,116.5,74.26,974.24
5328,2024-08-23,,152.73,11427.53,3387.28
5329,2022-11-30,,270.18,12277.47,10687.83
5330,2022-04-26,,53.39,1583.98,925.35
5331,2021-03-14,,80.93,1932.19,2761.75
5332,2021-04-24,,206.41,11584.68,2657.61
5333,2021-08-19,2023-04-28,116.46,0.0,9899.1
5334,2022-04-16,,239.46,3564.29,3380.05
5335,2023-10-21,,76.16,280.12,7031.24
5336,2023-08-21,,163.64,2303.65,4569.23
5337,2022-02-05,,70.41,1440.23,2713.96
5338,2022-01-30,,132.61,4039.51,8956.27
5339,2023-04-30,,284.04,7001.72,2655.64
5340,2024-02-14,2024-05-15,119.34,0.0,3222.18
5341,2022-07-15,2022-07-17,280.7,0.0,19087.6
5342,2022-12-14,,299.83,17449.51,6836.72
5343,2022-12-01,,234.19,539.83,1802.07
5344,2022-10-07,2023-08-22,120.6,0.0,1688.4
5345,2024-01-27,,191.6,12774.4,6002.4
5346,2024-01-01,,154.2,511.74,3343.26
5347,2023-03-30,2023-05-09,229.66,0.0,10564.36
5348,2024-02-29,,145.22,5389.07,2598.03
5349,2024-01-06,,221.59,7061.98,28.9
5350,2022-09-05,,223.39,17184.88,3367.0
5351,2023-10-23,,50.95,576.71,1410.34
5352,2022-09-22,,202.29,6632.3,12585.25
5353,2022-04-24,,269.69,2958.87,1356.17
5354,2021-08-20,,255.56,5043.83,2367.41
5355,2024-03-26,2024-03-28,251.91,0.0,8313.03
5356,2023-04-25,2023-05-03,270.41,0.0,12168.45
5357,2022-11-27,,281.3,12878.29,12720.01
5358,2022-12-31,,79.76,4210.88,1531.84
5359,2021-07-25,,123.48,1022.7,4533.9
5360,2021-03-09,,141.28,324.07,11967.29
5361,2023-07-12,2023-07-22,227.62,0.0,4324.78
5362,2024-01-03,,183.56,2182.11,9565.73
5363,2023-05-28,,126.86,1724.47,432.15
5364,2023-01-01,,292.12,3541.09,11649.15
5365,2022-11-22,,243.72,1695.78,5128.38
5366,2024-06-11,,206.9,8168.11,5901.09
5367,2023-12-01,,57.46,2754.24,865.74
5368,2021-05-24,2022-02-17,61.32,0.0,2391.48
5369,2020-12-01,,91.58,3744.34,193.6
5370,2024-07-18,,127.71,596.86,680.24
5371,2023-05-23,2023-06-02,252.54,0.0,16667.64
5372,2022-10-03,2024-07-04,52.63,0.0,526.3
5373,2021-12-15,,216.37,15233.39,4239.91
5374,2021-09-09,,244.3,2649.81,6633.59
5375,2021-04-04,2021-04-04,241.66,0.0,19332.8
5376,2022-01-17,,104.69,254.44,1629.98
5377,2024-02-25,,236.02,5468.99,9164.25
5378,2023-10-15,,280.88,16838.75,5631.65
5379,2024-06-16,,58.38,1221.59,529.81
5380,2023-06-24,,237.04,7833.98,5677.3
5381,2024-05-06,,194.93,9629.89,1286.19
5382,2023-02-24,,62.74,975.11,279.69
5383,2024-04-10,,259.98,13261.39,6757.07
5384,2021-06-14,2021-11-14,81.9,0.0,1146.6
5385,2022-01-10,2022-07-26,81.42,0.0,7083.54
5386,2023-12-10,2023-12-10,168.44,0.0,14148.96
5387,2021-11-26,,100.38,6624.98,2409.22
5388,2022-06-12,,51.2,1.65,1995.15
5389,2023-05-17,,87.2,1219.32,1571.08
5390,2023-12-10,,293.0,1543.68,12520.32
5391,2023-02-16,2023-02-18,114.69,0.0,10895.55
5392,2022-12-11,2023-02-10,199.0,0.0,4378.0
5393,2020-09-12,,252.58,8437.07,15305.45
5394,2023-06-07,,155.49,4565.25,410.43
5395,2022-02-09,,226.49,11843.09,6049.62
5396,2022-01-27,,76.99,57.53,1636.25
5397,2023-02-08,,174.87,5679.51,5512.17
5398,2023-04-11,2023-04-14,91.62,0.0,2473.74
5399,2023-12-01,,79.38,273.99,3615.63
5400,2024-05-23,2024-10-10,227.52,0.0,4095.36
5401,2022-04-08,,198.53,3803.73,8703.66
5402,2023-09-08,,275.57,4881.59,6692.35
5403,2021-11-22,2023-06-12,216.12,0.0,12967.2
5404,2024-09-24,,228.14,2358.04,3801.74
5405,2023-04-04,,244.81,17227.64,643.49
5406,2022-10-14,,156.98,1906.16,1076.46
5407,2021-02-03,2021-08-13,58.85,0.0,5002.25
5408,2021-08-19,,102.76,6013.4,4159.84
5409,2023-05-21,2023-11-30,100.97,0.0,807.76
5410,2023-10-18,2023-12-27,289.0,0.0,17051.0
5411,2021-03-23,2023-02-25,215.12,0.0,2151.2
5412,2024-04-27,,281.55,10802.3,3275.2
5413,2024-08-09,,185.52,4810.25,12072.07
5414,2022-11-18,,205.91,8540.32,10609.31
5415,2021-12-29,,186.57,9477.96,4514.79
5416,2024-10-29,,262.66,10257.83,2612.51
5417,2022-08-30,2024-09-23,69.27,0.0,6649.92
5418,2022-10-09,2022-10-10,198.69,0.0,12716.16
5419,2021-01-17,2021-07-24,222.77,0.0,5792.02
5420,2023-04-14,,151.84,587.62,171.58
5421,2021-08-04,,284.29,5363.96,10271.99
5422,2022-03-25,,50.64,1277.75,190.81
5423,2023-06-12,,296.48,80.7,7034.82
5424,2021-08-06,,172.69,705.6,4820.48
5425,2023-12-20,2023-12-22,293.79,0.0,4113.06
5426,2024-01-27,,206.88,9052.52,2946.52
5427,2022-06-05,2022-08-21,77.71,0.0,1865.04
5428,2021-12-22,2022-01-05,285.01,0.0,20235.71
5429,2024-02-15,2024-03-25,220.69,0.0,14344.85
5430,2022-11-10,,143.5,2034.03,4279.97
5431,2022-07-16,2022-08-26,78.19,0.0,2423.89
5432,2023-03-18,2023-06-04,141.77,0.0,13893.46
5433,2022-04-22,2022-06-04,97.37,0.0,6913.27
5434,2022-09-20,,185.61,5495.27,629.86
5435,2024-08-11,2024-09-07,253.97,0.0,7365.13
5436,2023-02-25,,129.79,1367.3,5251.99
5437,2022-05-16,2023-08-17,234.42,0.0,19456.86
5438,2021-06-27,,125.97,2311.35,4239.09
5439,2023-08-09,2023-08-22,183.46,0.0,17979.08
5440,2023-12-01,,53.61,580.93,973.76
5441,2024-04-13,,130.9,1743.29,9383.21
5442,2024-04-29,,94.18,812.2,3802.62
5443,2023-04-14,,72.66,264.87,607.05
5444,2021-09-03,,294.51,16360.31,8673.04
5445,2023-10-20,,168.17,5910.57,9897.41
5446,2024-11-11,2025-01-27,216.37,0.0,14713.16
5447,2023-04-19,,193.51,6745.73,7961.03
5448,2023-10-16,2023-11-06,158.06,0.0,15173.76
5449,2023-07-05,,190.58,3889.59,1446.65
5450,2024-04-20,2024-04-29,271.83,0.0,14135.16
5451,2020-11-17,,212.14,1632.07,65.05
5452,2021-01-02,,196.84,4139.7,11804.34
5453,2023-05-18,2023-06-17,247.43,0.0,10639.49
5454,2023-07-05,2023-11-16,146.78,0.0,4256.62
5455,2023-01-02,,165.01,6795.6,3105.0
5456,2022-07-05,2023-07-26,194.21,0.0,8156.82
5457,2022-05-11,,266.27,21746.88,2749.96
5458,2024-03-24,2024-05-20,137.38,0.0,11402.54
5459,2024-05-12,,68.06,883.26,5854.68
5460,2022-06-17,,92.44,954.94,61.9
5461,2024-06-04,2024-06-19,67.33,0.0,6127.03
5462,2023-02-15,2023-03-15,74.94,0.0,1648.68
5463,2024-04-28,,264.56,4334.72,1221.04
5464,2023-12-30,2024-02-10,220.2,0.0,13432.2
5465,2023-09-05,,109.62,601.63,2138.87
5466,2023-08-01,,88.1,1449.28,577.02
5467,2025-01-22,,184.71,1423.73,792.79
5468,2024-07-18,,88.36,2419.92,4472.16
5469,2024-03-25,,248.84,1225.94,6239.26
5470,2024-06-18,,267.61,1682.47,5810.61
5471,2020-07-12,2020-07-12,76.98,0.0,4079.94
5472,2024-10-25,2024-11-11,178.62,0.0,11253.06
5473,2022-07-26,2022-09-12,63.59,0.0,1653.34
5474,2024-03-25,,90.94,325.48,7222.54
5475,2023-12-10,2024-03-20,246.3,0.0,21428.1
5476,2022-05-10,,162.71,1177.57,2239.34
5477,2024-07-05,,191.09,6035.71,9251.49
5478,2021-06-14,,74.75,2598.98,839.52
5479,2021-10-20,2023-10-29,287.37,0.0,16380.09
5480,2021-10-12,,233.7,13920.59,1269.91
5481,2022-12-22,,246.65,3150.68,9921.77
5482,2022-09-01,,215.82,236.5,3432.44
5483,2023-09-30,,196.39,2044.96,3846.74
5484,2024-08-30,2025-01-04,170.36,0.0,2725.76
5485,2021-01-11,2021-06-20,67.32,0.0,4981.68
5486,2023-01-25,,250.37,8390.56,6381.27
5487,2022-07-15,2023-07-30,198.84,0.0,12328.08
5488,2023-12-17,,134.11,3596.87,3913.29
5489,2024-02-07,,267.14,5795.77,1951.29
5490,2024-09-27,,295.09,8891.44,14125.58
5491,2024-08-18,,245.08,546.08,16364.44
5492,2023-11-10,2023-11-13,58.43,0.0,3973.24
5493,2021-05-08,,211.69,13696.96,5566.83
5494,2024-07-29,,274.42,836.78,8219.08
5495,2021-06-06,,190.82,2597.17,4463.17
5496,2023-11-09,2024-02-09,248.56,0.0,11930.88
5497,2023-04-30,2024-06-09,87.88,0.0,2724.28
5498,2022-04-04,,72.86,3128.94,805.5
5499,2024-01-24,,200.76,13313.79,2144.73
5500,2023-12-04,,242.36,20259.55,1068.13
5501,2022-04-28,,236.68,7707.94,2232.62
5502,2021-01-31,,152.35,9682.06,4029.44
5503,2023-04-29,2023-10-28,137.77,0.0,6199.65
5504,2023-11-12,,197.88,5978.59,4311.17
5505,2024-10-19,,199.42,9990.38,578.88
5506,2024-09-23,2024-10-08,80.07,0.0,5044.41
5507,2024-01-02,,155.23,7410.68,195.59
5508,2022-12-13,2023-04-16,160.34,0.0,4008.5
5509,2022-05-16,,213.67,4093.76,17273.24
5510,2023-12-17,2024-04-27,177.34,0.0,7802.96
5511,2024-01-29,,212.71,8136.31,7604.23
5512,2023-01-03,2023-04-16,135.26,0.0,4328.32
5513,2023-09-28,,166.84,10540.99,470.45
5514,2024-01-16,2024-10-25,281.61,0.0,21120.75
5515,2024-01-11,,90.69,5281.98,2335.98
5516,2024-04-09,,118.18,227.26,1427.26
5517,2025-02-10,,292.5,17558.1,284.4
5518,2024-03-27,2025-04-15,159.83,0.0,5114.56
5519,2023-12-12,2023-12-15,291.6,0.0,9622.8
5520,2022-10-21,,53.08,1996.35,2037.73
5521,2023-02-09,,117.62,8379.04,912.94
5522,2022-05-23,,189.17,2529.67,7874.68
5523,2022-10-26,2022-12-21,244.16,0.0,14161.28
5524,2021-10-13,,189.97,13490.08,757.67
5525,2023-10-28,,76.03,3956.48,833.41
5526,2024-09-08,,77.98,1080.38,1648.92
5527,2021-02-25,,129.08,318.7,1488.42
5528,2024-05-09,,82.5,4359.63,837.87
5529,2022-08-17,,154.3,4850.67,9344.93
5530,2021-09-27,,85.64,183.15,2386.05
5531,2023-10-05,,220.42,5487.77,3549.45
5532,2022-03-18,2022-04-09,268.46,0.0,13959.92
5533,2023-02-17,2023-11-29,164.32,0.0,16103.36
5534,2021-08-10,,276.77,16614.9,2482.23
5535,2024-02-11,,214.97,288.55,5730.61
5536,2022-06-05,,119.11,3470.54,3676.06
5537,2021-10-16,,93.4,4086.46,396.74
5538,2022-03-31,2022-10-01,79.18,0.0,6492.76
5539,2023-10-21,2024-04-04,270.96,0.0,14360.88
5540,2022-03-30,,174.45,9519.68,4261.87
5541,2023-10-24,2024-09-09,233.2,0.0,14924.8
5542,2023-01-07,,149.54,5627.31,7233.13
5543,2023-12-26,2025-02-19,229.34,0.0,16971.16
5544,2023-08-11,,54.86,932.42,109.92
5545,2021-11-26,,297.93,2513.44,5530.67
5546,2023-07-23,2023-09-11,126.53,0.0,11640.76
5547,2023-05-28,2023-08-08,259.24,0.0,11665.8
5548,2023-03-21,,130.09,2917.71,9570.93
5549,2023-02-03,,71.85,478.57,311.78
5550,2021-06-29,,267.48,18752.59,5053.13
5551,2024-07-18,,152.96,6765.54,1035.42
5552,2022-11-06,,124.88,2836.47,7278.81
5553,2021-01-03,,267.85,5142.98,7713.82
5554,2023-09-07,2023-09-20,139.69,0.0,12572.1
5555,2020-10-01,,170.2,3019.27,11617.93
5556,2020-09-08,2020-12-03,176.78,0.0,4596.28
5557,2024-11-16,2024-12-06,273.36,0.0,2460.24
5558,2023-12-10,2024-02-12,283.74,0.0,4823.58
5559,2022-09-11,,257.23,931.6,6270.84
5560,2024-02-10,,120.2,2845.86,6890.34
5561,2022-08-06,2022-12-28,299.79,0.0,27280.89
5562,2023-04-14,2024-12-30,93.4,0.0,560.4
5563,2021-07-27,,223.52,3700.92,2110.6
5564,2024-03-13,,198.05,6054.13,2263.97
5565,2021-07-24,,264.37,832.21,1018.38
5566,2022-08-26,,125.56,397.19,230.61
5567,2023-03-11,2023-06-26,252.4,0.0,6057.6
5568,2023-06-08,,212.03,12498.62,2767.54
5569,2022-06-15,,61.31,964.4,4676.12
5570,2024-04-25,,253.58,2690.3,8974.38
5571,2022-05-03,2022-05-13,66.75,0.0,5406.75
5572,2024-07-12,,51.68,481.2,1017.52
5573,2024-02-26,2024-09-14,167.24,0.0,7358.56
5574,2021-02-28,,85.38,191.81,1174.27
5575,2022-01-16,2022-11-04,136.53,0.0,9420.57
5576,2024-01-25,2024-11-20,120.4,0.0,3371.2
5577,2023-06-17,,82.83,659.09,334.87
5578,2023-05-13,,299.16,6298.97,1479.19
5579,2023-12-01,,179.15,8952.71,1437.99
5580,2022-02-02,,241.98,4508.27,14608.15
5581,2023-12-19,2024-01-26,69.81,0.0,6352.71
5582,2024-01-19,,76.31,1366.31,1915.02
5583,2022-04-11,,163.83,2052.9,896.04
5584,2024-03-14,2024-10-24,262.48,0.0,15223.84
5585,2024-05-08,,242.83,8257.96,2669.39
5586,2024-01-27,2024-09-15,243.24,0.0,12891.72
5587,2022-01-10,,129.41,2601.74,2962.89
5588,2021-12-21,2022-08-09,291.34,0.0,9031.54
5589,2023-04-14,,207.65,740.0,1128.85
5590,2023-07-03,,129.02,323.59,10901.15
5591,2023-07-30,,174.49,1281.38,114.54
5592,2022-07-29,,184.97,4268.55,12193.78
5593,2025-02-17,2025-02-27,257.35,0.0,20588.0
5594,2020-10-15,2021-10-13,119.33,0.0,7995.11
5595,2024-03-24,2024-04-23,290.88,0.0,1745.28
5596,2022-12-05,2022-12-11,250.91,0.0,19821.89
5597,2022-01-21,,238.51,4960.67,1956.12
5598,2024-03-31,2024-07-14,295.01,0.0,25960.88
5599,2024-01-28,2024-05-07,250.19,0.0,13510.26
5600,2021-04-14,,129.38,3833.51,7551.93
5601,2021-12-06,,187.96,5518.95,9517.85
5602,2021-09-01,,243.27,2620.52,541.99
5603,2020-12-21,,226.17,11245.15,9562.49
5604,2024-04-09,2024-04-12,114.33,0.0,1028.97
5605,2021-05-16,2021-07-27,248.98,0.0,13195.94
5606,2023-05-26,,187.78,3559.88,14279.22
5607,2023-09-13,,180.84,3176.93,4599.19
5608,2022-04-29,,260.67,3071.29,5530.82
5609,2023-01-28,,101.74,7338.01,1208.15
5610,2024-04-28,,66.37,397.08,2589.57
5611,2022-09-24,,281.14,2845.32,5870.02
5612,2022-06-11,,165.78,3249.06,12500.04
5613,2024-10-14,,257.37,5776.14,10695.54
5614,2023-12-28,,252.32,1180.33,9669.43
5615,2022-09-23,,203.31,7354.1,6877.6
5616,2022-07-05,,204.11,17037.56,3169.33
5617,2021-02-26,,132.93,3660.28,4714.31
5618,2022-08-30,,156.88,1688.12,7567.8
5619,2024-09-02,,211.56,11010.35,2741.05
5620,2024-05-31,,146.3,684.66,13360.14
5621,2024-04-09,,263.17,21079.96,499.98
5622,2020-12-06,,152.78,138.92,5208.38
5623,2023-05-02,2023-08-02,245.31,0.0,14473.29
5624,2024-02-21,,132.47,3762.51,6967.56
5625,2021-05-02,2021-10-20,174.7,0.0,9783.2
5626,2024-06-23,,208.46,1407.04,11309.02
5627,2023-11-21,,145.75,10536.14,540.86
5628,2024-03-31,2024-06-09,252.9,0.0,6575.4
5629,2022-08-27,2022-09-19,83.66,0.0,3848.36
5630,2024-07-27,,115.99,9387.96,471.19
5631,2024-03-06,2024-04-01,65.13,0.0,2670.33
5632,2022-11-28,,235.2,7165.62,2477.58
5633,2023-05-03,,103.51,1895.15,5971.61
5634,2023-08-29,2024-11-05,222.39,0.0,21571.83
5635,2024-07-21,2024-10-24,162.01,0.0,5832.36
5636,2024-08-03,,195.35,3201.52,6565.98
5637,2023-07-11,,196.59,2325.28,9666.71
5638,2021-10-09,2022-09-02,264.17,0.0,5283.4
5639,2024-07-20,,137.86,562.73,3021.63
5640,2022-10-29,,224.52,4813.1,2147.02
5641,2022-08-09,,198.19,5113.66,13119.82
5642,2023-07-03,,244.23,5084.96,2241.94
5643,2023-03-08,,219.73,5161.08,332.17
5644,2022-11-03,,164.43,10264.87,2560.67
5645,2023-04-07,2023-06-28,72.61,0.0,4138.77
5646,2023-11-14,,248.99,16609.15,1567.12
5647,2022-08-05,,79.46,3381.99,908.85
5648,2022-10-03,2023-06-09,68.57,0.0,342.85
5649,2024-05-26,2024-08-06,216.27,0.0,13408.74
5650,2023-02-15,,288.58,495.01,2679.37
5651,2020-06-23,2020-08-11,75.59,0.0,2418.88
5652,2024-07-20,,256.59,3719.09,1669.3
5653,2022-04-13,,231.43,10177.24,3245.7
5654,2024-02-01,,255.67,14752.86,10558.47
5655,2022-04-17,,52.28,2111.35,345.81
5656,2023-11-06,,162.44,605.86,2805.38
5657,2023-04-15,2023-08-03,99.04,0.0,4456.8
5658,2023-11-02,,103.87,3100.09,431.49
5659,2021-10-17,,280.46,11856.34,15348.28
5660,2024-06-15,,61.89,1001.31,1041.06
5661,2022-07-01,2024-04-07,201.73,0.0,17550.51
5662,2024-02-02,,200.86,3352.0,7293.58
5663,2022-12-07,,234.6,2917.6,836.0
5664,2023-10-05,2023-12-08,292.61,0.0,9656.13
5665,2023-08-26,,258.01,14949.84,8271.06
5666,2022-03-26,2022-06-19,257.1,0.0,22624.8
5667,2023-03-23,2023-12-07,179.68,0.0,11679.2
5668,2023-04-16,,292.02,1983.7,5316.8
5669,2022-06-20,2022-09-25,87.13,0.0,4182.24
5670,2023-06-21,,177.41,8147.78,8173.94
5671,2023-09-19,2023-11-08,258.66,0.0,17847.54
5672,2022-06-15,,259.55,3662.73,5940.62
5673,2021-04-30,,106.84,647.51,1275.61
5674,2024-02-17,,188.2,9265.86,5790.14
5675,2022-02-17,,225.28,1188.64,9850.08
5676,2023-08-14,,165.39,5271.22,5479.13
5677,2024-02-26,2024-06-06,230.81,0.0,11078.88
5678,2023-07-16,,189.76,2798.73,47.67
5679,2023-10-22,2024-06-09,291.38,0.0,2331.04
5680,2023-01-24,,53.4,939.79,3385.61
5681,2024-09-10,,138.78,6877.93,3669.35
5682,2020-07-08,2021-06-05,175.02,0.0,5600.64
5683,2024-07-20,,129.69,2685.39,9635.16
5684,2021-07-24,,250.8,9401.16,10161.24
5685,2020-11-06,,125.94,761.91,1379.07
5686,2021-08-22,,282.61,3976.1,23719.68
5687,2024-08-03,,129.97,8635.43,1372.26
5688,2022-07-03,2022-07-17,224.12,0.0,8964.8
5689,2022-05-17,2022-11-11,281.64,0.0,16616.76
5690,2024-01-11,2024-02-21,71.18,0.0,1708.32
5691,2024-07-17,,79.65,5481.73,1686.77
5692,2023-07-10,2023-08-08,74.05,0.0,1555.05
5693,2021-10-10,,240.79,3196.05,415.8
5694,2023-02-25,2023-03-01,175.67,0.0,2810.72
5695,2022-11-08,,230.32,2795.2,8260.16
5696,2023-07-29,,96.72,323.6,6640.24
5697,2024-02-22,,113.78,2759.93,7935.39
5698,2021-08-27,,107.13,2840.0,588.16
5699,2024-07-26,,58.26,412.0,403.64
5700,2024-02-12,2024-07-02,297.56,0.0,28565.76
5701,2021-02-03,,176.43,4960.47,3684.6
5702,2022-04-02,2022-04-05,61.5,0.0,3690.0
5703,2020-09-15,,108.79,6059.92,4710.29
5704,2022-12-13,,178.34,2053.99,2226.17
5705,2023-10-15,2024-05-05,210.96,0.0,5484.96
5706,2023-11-03,2024-04-18,294.39,0.0,9126.09
5707,2021-12-08,,213.66,5383.33,4872.35
5708,2024-10-31,,212.87,4337.72,11627.53
5709,2022-05-06,,154.8,6869.97,4430.43
5710,2021-06-10,,294.72,997.25,25232.83
5711,2024-11-05,2024-11-16,63.25,0.0,2846.25
5712,2022-11-02,2023-11-08,71.61,0.0,5728.8
5713,2023-02-09,,152.49,3657.24,3052.32
5714,2022-09-08,2022-11-11,140.95,0.0,7893.2
5715,2024-03-06,,95.94,1322.15,2323.57
5716,2023-01-04,,165.5,2434.93,9481.07
5717,2022-06-09,2023-10-13,78.04,0.0,1716.88
5718,2024-03-24,2024-05-03,124.57,0.0,6477.64
5719,2021-12-26,,194.72,8632.69,2855.79
5720,2024-11-20,2024-12-12,127.58,0.0,11482.2
5721,2021-06-23,,228.38,17585.37,1598.55
5722,2024-02-19,,266.67,813.99,2386.05
5723,2024-11-18,,278.78,696.58,7945.6
5724,2023-11-07,,207.44,10384.25,6418.39
5725,2022-05-15,,267.59,5880.21,2147.49
5726,2022-12-24,,140.23,3453.76,1734.75
5727,2022-07-07,,75.91,1901.92,3487.69
5728,2021-03-09,,86.14,1290.14,4308.96
5729,2023-04-16,,167.39,9161.13,882.27
5730,2024-04-08,,234.28,1277.07,10671.21
5731,2021-06-24,2021-06-27,297.76,0.0,16972.32
5732,2020-09-30,2020-10-06,176.74,0.0,5302.2
5733,2024-01-30,,151.78,2219.06,8253.76
5734,2021-09-02,,209.27,14303.55,973.16
5735,2023-07-04,2023-07-12,90.42,0.0,2983.86
5736,2024-05-03,2024-05-24,264.72,0.0,20648.16
5737,2021-04-25,,97.0,1067.43,387.57
5738,2023-02-09,,167.29,4815.64,5054.47
5739,2023-01-29,,290.31,5234.08,19442.27
5740,2022-12-02,,55.13,756.47,1283.34
5741,2021-07-18,2021-08-01,238.75,0.0,16473.75
5742,2022-12-28,2023-03-04,139.51,0.0,12137.37
5743,2021-10-26,,236.0,1775.18,112.82
5744,2024-09-14,,184.59,155.5,3905.48
5745,2023-12-20,,269.47,2621.18,12469.14
5746,2024-04-18,,69.51,3758.64,968.04
5747,2023-12-10,,223.4,2071.38,1726.42
5748,2024-03-06,,225.6,2109.79,18871.01
5749,2023-07-01,,73.97,211.53,528.17
5750,2022-06-03,2022-08-02,97.49,0.0,3314.66
5751,2023-11-15,,102.38,6499.94,3021.4
5752,2023-11-24,2024-05-20,115.02,0.0,7361.28
5753,2023-07-22,2023-07-27,226.65,0.0,5666.25
5754,2023-07-18,,163.45,2221.6,5460.55
5755,2023-02-28,2023-05-18,197.76,0.0,3757.44
5756,2022-07-24,,96.85,3199.9,674.1
5757,2021-01-11,,60.93,1411.59,4437.69
5758,2023-08-25,2024-08-31,207.9,0.0,18711.0
5759,2023-07-10,,79.69,2500.76,3555.68
5760,2023-03-18,,175.82,1817.18,820.12
5761,2021-09-20,,53.71,2412.88,2206.18
5762,2024-07-17,2024-10-02,286.45,0.0,24921.15
5763,2023-05-15,2024-01-19,73.23,0.0,5052.87
5764,2024-08-26,,181.93,6651.66,3354.49
5765,2022-09-13,2022-11-10,212.84,0.0,18729.92
5766,2022-06-10,,181.43,2589.33,13013.65
5767,2023-07-25,2023-07-25,84.5,0.0,4309.5
5768,2023-05-21,2023-08-17,292.17,0.0,14900.67
5769,2021-08-17,2021-08-31,235.86,0.0,18397.08
5770,2023-05-23,,92.14,3273.8,2899.58
5771,2022-05-17,,289.16,74.35,6865.49
5772,2025-01-16,,184.89,1488.75,6091.74
5773,2021-01-27,2021-04-08,269.61,0.0,15906.99
5774,2024-04-15,,165.38,880.13,442.91
5775,2025-04-03,,255.44,5437.91,10143.93
5776,2024-08-01,,207.76,5780.41,7308.47
5777,2024-05-01,,120.43,4465.34,2158.31
5778,2021-06-13,2021-06-14,172.4,0.0,17067.6
5779,2023-04-03,,60.11,5818.61,192.39
5780,2023-08-11,,147.54,9116.13,1506.75
5781,2021-12-16,,260.47,2743.41,4289.28
5782,2024-05-14,2024-09-30,90.97,0.0,2456.19
5783,2024-04-03,,292.26,13916.39,15017.35
5784,2022-06-06,2022-07-18,94.06,0.0,2163.38
5785,2023-08-23,,246.3,226.02,7409.28
5786,2022-09-07,,223.94,6534.42,6230.16
5787,2024-04-06,2024-05-03,68.95,0.0,2620.1
5788,2024-08-26,,196.49,1188.24,1366.13
5789,2022-08-04,,128.41,3354.89,1139.46
5790,2022-06-25,,261.44,3772.1,19496.06
5791,2024-02-01,,53.6,2571.9,1233.7
5792,2021-05-16,,121.69,1254.4,2396.3
5793,2023-10-13,2023-11-02,261.09,0.0,21931.56
5794,2024-01-02,,208.82,4782.43,646.89
5795,2024-06-21,,274.41,9796.41,6119.37
5796,2024-03-14,,143.1,3028.48,1264.52
5797,2022-02-20,,110.57,1216.11,3206.69
5798,2021-01-29,2021-02-27,170.23,0.0,2212.99
5799,2024-08-02,,191.51,7542.59,6246.13
5800,2023-12-22,,140.95,1329.66,7127.34
5801,2021-08-02,2021-10-14,232.19,0.0,19271.77
5802,2022-10-05,2022-10-15,270.4,0.0,5137.6
5803,2021-05-17,,50.1,4186.18,623.42
5804,2020-10-02,2023-09-12,192.39,0.0,8657.55
5805,2025-02-02,2025-02-09,110.03,0.0,8912.43
5806,2023-05-27,,250.64,5508.51,17801.01
5807,2022-06-14,2023-12-16,89.3,0.0,2500.4
5808,2024-02-05,2024-04-09,178.11,0.0,17098.56
5809,2024-02-09,2024-04-12,106.2,0.0,2230.2
5810,2022-10-06,2022-10-31,69.55,0.0,4590.3
5811,2024-06-10,,166.47,6215.64,1109.04
5812,2022-09-13,2022-09-24,58.59,0.0,3866.94
5813,2024-09-23,,114.1,3872.14,235.46
5814,2024-04-17,2024-08-03,108.45,0.0,4663.35
5815,2021-02-17,2021-03-05,208.07,0.0,12276.13
5816,2023-09-01,2024-06-14,187.8,0.0,18780.0
5817,2022-08-24,,116.64,1617.18,1882.02
5818,2022-01-09,2022-04-28,116.99,0.0,935.92
5819,2022-07-04,2023-04-18,68.36,0.0,478.52
5820,2024-05-05,2025-01-04,272.73,0.0,20727.48
5821,2021-08-21,,126.68,2750.45,4596.99
5822,2023-01-22,,271.42,1312.61,11172.71
5823,2021-03-29,,186.72,937.87,7464.53
5824,2023-06-30,,105.56,5637.95,2806.85
5825,2023-08-20,,225.73,63.05,2419.98
5826,2023-08-07,,115.63,231.98,2543.14
5827,2023-05-09,,282.86,26910.67,526.75
5828,2021-07-21,2024-01-01,108.08,0.0,9943.36
5829,2024-07-02,,166.36,9683.43,1462.69
5830,2024-05-10,,265.43,18520.56,1121.26
5831,2023-06-18,,201.25,10283.0,1993.25
5832,2023-11-23,2024-07-18,279.33,0.0,18994.44
5833,2023-07-30,,265.62,13421.48,2781.34
5834,2022-01-03,,199.76,4185.99,7200.33
5835,2022-10-20,,182.46,3936.43,9565.61
5836,2023-07-14,,291.84,5976.69,8615.31
5837,2021-11-13,,172.69,4677.33,7238.28
5838,2022-10-11,2023-01-16,218.34,0.0,18995.58
5839,2024-08-02,,98.42,5769.15,923.41
5840,2022-08-30,,94.58,832.05,681.23
5841,2023-08-20,2023-11-20,158.76,0.0,6032.88
5842,2024-03-21,,241.67,10097.28,4886.26
5843,2023-04-12,,51.97,906.31,1016.58
