ID Caso,Horas Trabajadas,Gastos Administrativos,Otros Recursos,Monto Otros Recursos,Descripción
5253,58,945.93,"Honorarios de testigos, Gastos de archivo, Gastos de digitalización, Gastos de investigación",1531.04,"Honorarios de testigos: $394.33, Gastos de archivo: $265.87, Gastos de digitalización: $382.3, Gastos de investigación: $488.54"
5254,85,692.4,"Consultoría externa, Gastos de conciliación, Honorarios de testigos",956.03,"Consultoría externa: $255.85, Gastos de conciliación: $483.23, Honorarios de testigos: $216.95"
5255,46,575.58,"Gastos de conciliación, Gastos de archivo, Tasas judiciales, Honorarios de testigos, Copias certificadas",1731.8600000000001,"Gastos de conciliación: $380.98, Gastos de archivo: $492.43, Tasas judiciales: $417.6, Honorarios de testigos: $353.68, Copias certificadas: $87.17"
5256,88,172.99,"Gastos de mensajería, Peritaje, Honorarios de testigos, Gastos de correspondencia, Consultoría externa",1809.62,"Gastos de mensajería: $494.9, Peritaje: $163.08, Honorarios de testigos: $376.71, Gastos de correspondencia: $463.72, Consultoría externa: $311.21"
5257,79,277.56,"Honorarios de testigos, Consultoría externa",369.04999999999995,"Honorarios de testigos: $73.27, Consultoría externa: $295.78"
5258,74,876.08,Gastos de correspondencia,193.21,Gastos de correspondencia: $193.21
5259,23,893.72,"Gastos de mensajería, Notificaciones, Gastos de mediación",524.72,"Gastos de mensajería: $104.29, Notificaciones: $267.63, Gastos de mediación: $152.8"
5260,54,721.84,"Gastos de mediación, Tasas judiciales",538.89,"Gastos de mediación: $167.95, Tasas judiciales: $370.94"
5261,97,372.17,"Consultoría externa, Honorarios de testigos, Peritaje",804.09,"Consultoría externa: $249.24, Honorarios de testigos: $79.98, Peritaje: $474.87"
5262,34,122.8,"Gastos de mediación, Honorarios de testigos, Gastos de correspondencia",611.84,"Gastos de mediación: $60.57, Honorarios de testigos: $187.91, Gastos de correspondencia: $363.36"
5263,95,995.44,Gastos de digitalización,422.67,Gastos de digitalización: $422.67
5264,70,684.79,Notificaciones,51.33,Notificaciones: $51.33
5265,37,100.22,"Consultoría externa, Gastos de correspondencia, Desplazamientos",885.96,"Consultoría externa: $359.77, Gastos de correspondencia: $181.37, Desplazamientos: $344.82"
5266,45,551.79,"Gastos de investigación, Peritaje",433.05,"Gastos de investigación: $105.89, Peritaje: $327.16"
5267,55,799.31,Tasas judiciales,112.86,Tasas judiciales: $112.86
5268,10,104.07,"Traducción de documentos, Notificaciones, Honorarios de testigos, Gastos de archivo",859.0600000000001,"Traducción de documentos: $107.21, Notificaciones: $247.99, Honorarios de testigos: $271.25, Gastos de archivo: $232.61"
5269,62,564.04,"Gastos de conciliación, Peritaje",461.68,"Gastos de conciliación: $406.69, Peritaje: $54.99"
5270,79,763.17,"Honorarios de testigos, Gastos de mensajería",121.38,"Honorarios de testigos: $67.5, Gastos de mensajería: $53.88"
5271,19,498.35,"Consultoría externa, Gastos de investigación, Gastos de conciliación, Gastos de archivo, Copias certificadas",1319.74,"Consultoría externa: $174.77, Gastos de investigación: $192.31, Gastos de conciliación: $222.95, Gastos de archivo: $425.82, Copias certificadas: $303.89"
5272,63,758.17,"Gastos de mediación, Gastos de conciliación, Gastos de investigación, Gastos de correspondencia",1024.97,"Gastos de mediación: $311.03, Gastos de conciliación: $81.78, Gastos de investigación: $232.36, Gastos de correspondencia: $399.8"
5273,90,561.62,"Desplazamientos, Gastos de investigación, Gastos de digitalización, Copias certificadas",1107.82,"Desplazamientos: $132.9, Gastos de investigación: $243.65, Gastos de digitalización: $350.01, Copias certificadas: $381.26"
5274,61,177.63,"Desplazamientos, Consultoría externa, Gastos de mediación, Notificaciones",1081.5900000000001,"Desplazamientos: $181.74, Consultoría externa: $283.85, Gastos de mediación: $186.32, Notificaciones: $429.68"
5275,28,127.37,"Copias certificadas, Honorarios de testigos, Tasas judiciales, Gastos de digitalización",772.76,"Copias certificadas: $183.37, Honorarios de testigos: $279.56, Tasas judiciales: $181.98, Gastos de digitalización: $127.85"
5276,39,377.22,"Consultoría externa, Copias certificadas, Gastos de conciliación, Gastos de digitalización",747.95,"Consultoría externa: $104.08, Copias certificadas: $169.36, Gastos de conciliación: $101.42, Gastos de digitalización: $373.09"
5277,35,505.4,Gastos de digitalización,135.61,Gastos de digitalización: $135.61
5278,47,915.24,"Gastos de mensajería, Peritaje, Notificaciones",919.72,"Gastos de mensajería: $268.06, Peritaje: $183.12, Notificaciones: $468.54"
5279,37,575.77,"Notificaciones, Peritaje",863.85,"Notificaciones: $481.24, Peritaje: $382.61"
5280,8,492.62,"Gastos de archivo, Gastos de digitalización, Peritaje, Gastos de investigación",1188.32,"Gastos de archivo: $167.38, Gastos de digitalización: $117.41, Peritaje: $469.95, Gastos de investigación: $433.58"
5281,36,960.3,"Desplazamientos, Copias certificadas, Gastos de mensajería, Gastos de investigación",1310.16,"Desplazamientos: $452.43, Copias certificadas: $212.93, Gastos de mensajería: $448.38, Gastos de investigación: $196.42"
5282,45,185.91,Copias certificadas,363.41,Copias certificadas: $363.41
5283,19,457.85,"Gastos de mediación, Notificaciones",765.33,"Gastos de mediación: $384.04, Notificaciones: $381.29"
5284,77,748.27,"Gastos de investigación, Notificaciones, Traducción de documentos",917.94,"Gastos de investigación: $383.04, Notificaciones: $264.31, Traducción de documentos: $270.59"
5285,6,976.0,Gastos de digitalización,74.62,Gastos de digitalización: $74.62
5286,32,772.65,"Peritaje, Gastos de conciliación, Copias certificadas, Gastos de correspondencia, Desplazamientos",1191.99,"Peritaje: $190.32, Gastos de conciliación: $372.53, Copias certificadas: $219.46, Gastos de correspondencia: $349.94, Desplazamientos: $59.74"
5287,28,111.94,"Peritaje, Gastos de conciliación, Tasas judiciales, Consultoría externa, Copias certificadas",1086.2,"Peritaje: $174.13, Gastos de conciliación: $95.22, Tasas judiciales: $257.82, Consultoría externa: $351.26, Copias certificadas: $207.77"
5288,10,232.95,"Consultoría externa, Honorarios de testigos, Gastos de archivo, Copias certificadas, Peritaje",1584.46,"Consultoría externa: $335.2, Honorarios de testigos: $359.64, Gastos de archivo: $438.49, Copias certificadas: $172.59, Peritaje: $278.54"
5289,36,872.31,"Gastos de conciliación, Gastos de archivo",574.0,"Gastos de conciliación: $401.43, Gastos de archivo: $172.57"
5290,20,409.88,"Gastos de digitalización, Gastos de conciliación, Tasas judiciales, Notificaciones, Gastos de correspondencia",1233.55,"Gastos de digitalización: $172.21, Gastos de conciliación: $497.76, Tasas judiciales: $322.65, Notificaciones: $153.73, Gastos de correspondencia: $87.2"
5291,29,442.69,"Gastos de digitalización, Traducción de documentos",417.74,"Gastos de digitalización: $101.29, Traducción de documentos: $316.45"
5292,49,954.05,"Gastos de correspondencia, Gastos de archivo, Gastos de investigación",849.98,"Gastos de correspondencia: $83.93, Gastos de archivo: $468.51, Gastos de investigación: $297.54"
5293,48,484.4,"Desplazamientos, Copias certificadas, Gastos de mensajería, Traducción de documentos",949.9399999999999,"Desplazamientos: $387.15, Copias certificadas: $244.88, Gastos de mensajería: $217.87, Traducción de documentos: $100.04"
5294,27,148.37,"Tasas judiciales, Copias certificadas",790.2,"Tasas judiciales: $308.24, Copias certificadas: $481.96"
5295,96,694.74,"Gastos de correspondencia, Gastos de mensajería, Traducción de documentos, Gastos de investigación",938.35,"Gastos de correspondencia: $106.68, Gastos de mensajería: $472.33, Traducción de documentos: $300.06, Gastos de investigación: $59.28"
5296,66,240.44,Gastos de digitalización,200.91,Gastos de digitalización: $200.91
5297,15,914.49,Notificaciones,272.02,Notificaciones: $272.02
5298,17,557.58,"Gastos de investigación, Consultoría externa, Gastos de digitalización, Gastos de correspondencia",1246.51,"Gastos de investigación: $455.42, Consultoría externa: $271.43, Gastos de digitalización: $119.38, Gastos de correspondencia: $400.28"
5299,54,170.87,Gastos de digitalización,331.7,Gastos de digitalización: $331.7
5300,31,438.38,"Consultoría externa, Gastos de mediación, Copias certificadas",518.45,"Consultoría externa: $245.71, Gastos de mediación: $120.46, Copias certificadas: $152.28"
5301,31,407.45,"Gastos de archivo, Honorarios de testigos",255.27,"Gastos de archivo: $138.83, Honorarios de testigos: $116.44"
5302,28,183.98,"Gastos de digitalización, Gastos de investigación, Copias certificadas, Traducción de documentos, Honorarios de testigos",1856.1499999999999,"Gastos de digitalización: $318.89, Gastos de investigación: $485.09, Copias certificadas: $358.64, Traducción de documentos: $482.84, Honorarios de testigos: $210.69"
5303,47,804.66,Gastos de investigación,267.83,Gastos de investigación: $267.83
5304,21,621.18,Peritaje,379.87,Peritaje: $379.87
5305,69,769.83,"Gastos de archivo, Consultoría externa, Honorarios de testigos, Peritaje, Gastos de mediación",1336.92,"Gastos de archivo: $462.61, Consultoría externa: $149.31, Honorarios de testigos: $296.22, Peritaje: $333.66, Gastos de mediación: $95.12"
5306,9,272.06,Gastos de archivo,227.91,Gastos de archivo: $227.91
5307,77,841.03,Notificaciones,230.88,Notificaciones: $230.88
5308,97,101.98,"Gastos de archivo, Copias certificadas, Gastos de mediación, Gastos de mensajería",1296.78,"Gastos de archivo: $426.98, Copias certificadas: $406.5, Gastos de mediación: $243.35, Gastos de mensajería: $219.95"
5309,11,623.02,"Copias certificadas, Traducción de documentos",468.46000000000004,"Copias certificadas: $309.92, Traducción de documentos: $158.54"
5310,100,644.09,"Gastos de correspondencia, Gastos de digitalización, Peritaje, Gastos de mensajería, Gastos de mediación",1154.2,"Gastos de correspondencia: $435.73, Gastos de digitalización: $50.94, Peritaje: $272.24, Gastos de mensajería: $308.8, Gastos de mediación: $86.49"
5311,26,377.9,"Gastos de mediación, Gastos de correspondencia, Gastos de investigación, Notificaciones, Peritaje",1529.29,"Gastos de mediación: $129.67, Gastos de correspondencia: $441.99, Gastos de investigación: $476.95, Notificaciones: $406.22, Peritaje: $74.46"
5312,77,142.0,Honorarios de testigos,195.36,Honorarios de testigos: $195.36
5313,40,663.67,Traducción de documentos,454.36,Traducción de documentos: $454.36
5314,8,151.47,Notificaciones,358.7,Notificaciones: $358.7
5315,46,893.13,"Honorarios de testigos, Gastos de conciliación",537.59,"Honorarios de testigos: $355.51, Gastos de conciliación: $182.08"
5316,59,338.36,"Gastos de correspondencia, Gastos de conciliación",483.16999999999996,"Gastos de correspondencia: $265.53, Gastos de conciliación: $217.64"
5317,86,658.22,"Gastos de conciliación, Gastos de digitalización, Gastos de mensajería, Notificaciones",876.02,"Gastos de conciliación: $187.39, Gastos de digitalización: $86.73, Gastos de mensajería: $401.53, Notificaciones: $200.37"
5318,83,974.01,"Honorarios de testigos, Gastos de investigación, Gastos de conciliación, Consultoría externa",1492.71,"Honorarios de testigos: $202.24, Gastos de investigación: $379.59, Gastos de conciliación: $491.27, Consultoría externa: $419.61"
5319,35,207.02,Traducción de documentos,484.49,Traducción de documentos: $484.49
5320,65,865.78,"Gastos de mensajería, Notificaciones",681.0799999999999,"Gastos de mensajería: $220.14, Notificaciones: $460.94"
5321,46,578.41,Tasas judiciales,104.14,Tasas judiciales: $104.14
5322,31,175.97,Gastos de correspondencia,268.95,Gastos de correspondencia: $268.95
5323,64,151.01,"Peritaje, Traducción de documentos",876.0799999999999,"Peritaje: $475.76, Traducción de documentos: $400.32"
5324,99,692.98,Gastos de mensajería,160.24,Gastos de mensajería: $160.24
5325,61,935.48,"Tasas judiciales, Gastos de investigación, Gastos de archivo, Gastos de digitalización",1024.33,"Tasas judiciales: $464.44, Gastos de investigación: $106.24, Gastos de archivo: $280.22, Gastos de digitalización: $173.43"
5326,23,644.82,"Notificaciones, Gastos de mensajería",187.8,"Notificaciones: $126.09, Gastos de mensajería: $61.71"
5327,9,366.58,"Notificaciones, Gastos de conciliación, Gastos de archivo",884.99,"Notificaciones: $260.65, Gastos de conciliación: $361.11, Gastos de archivo: $263.23"
5328,97,263.24,"Traducción de documentos, Copias certificadas",358.01,"Traducción de documentos: $121.02, Copias certificadas: $236.99"
5329,85,719.5,Gastos de correspondencia,444.61,Gastos de correspondencia: $444.61
5330,47,161.91,"Gastos de correspondencia, Gastos de investigación, Gastos de conciliación, Notificaciones",1226.25,"Gastos de correspondencia: $385.96, Gastos de investigación: $260.75, Gastos de conciliación: $461.3, Notificaciones: $118.24"
5331,58,592.81,"Gastos de archivo, Gastos de digitalización, Desplazamientos",762.37,"Gastos de archivo: $89.26, Gastos de digitalización: $444.91, Desplazamientos: $228.2"
5332,69,525.19,"Gastos de digitalización, Gastos de investigación, Gastos de archivo, Honorarios de testigos",1574.78,"Gastos de digitalización: $377.48, Gastos de investigación: $433.08, Gastos de archivo: $489.86, Honorarios de testigos: $274.36"
5333,85,386.24,"Gastos de mensajería, Consultoría externa, Gastos de investigación, Copias certificadas",1427.91,"Gastos de mensajería: $447.47, Consultoría externa: $460.69, Gastos de investigación: $433.58, Copias certificadas: $86.17"
5334,29,827.97,"Gastos de investigación, Traducción de documentos",768.5699999999999,"Gastos de investigación: $269.12, Traducción de documentos: $499.45"
5335,96,864.98,"Gastos de mensajería, Copias certificadas, Traducción de documentos, Notificaciones",862.1,"Gastos de mensajería: $104.51, Copias certificadas: $293.59, Traducción de documentos: $256.85, Notificaciones: $207.15"
5336,42,727.14,"Gastos de digitalización, Copias certificadas, Gastos de investigación",688.5,"Gastos de digitalización: $97.07, Copias certificadas: $409.15, Gastos de investigación: $182.28"
5337,59,933.76,"Tasas judiciales, Gastos de mediación, Honorarios de testigos",925.8100000000001,"Tasas judiciales: $381.86, Gastos de mediación: $60.47, Honorarios de testigos: $483.48"
5338,98,236.66,"Traducción de documentos, Honorarios de testigos, Tasas judiciales",598.03,"Traducción de documentos: $326.56, Honorarios de testigos: $104.03, Tasas judiciales: $167.44"
5339,34,307.06,"Notificaciones, Peritaje, Gastos de archivo, Tasas judiciales, Consultoría externa",1628.8,"Notificaciones: $276.24, Peritaje: $496.84, Gastos de archivo: $497.2, Tasas judiciales: $161.94, Consultoría externa: $196.58"
5340,27,601.37,"Traducción de documentos, Copias certificadas",575.77,"Traducción de documentos: $455.62, Copias certificadas: $120.15"
5341,68,807.79,"Gastos de investigación, Tasas judiciales, Copias certificadas, Notificaciones, Honorarios de testigos",1472.32,"Gastos de investigación: $305.62, Tasas judiciales: $302.53, Copias certificadas: $314.84, Notificaciones: $224.61, Honorarios de testigos: $324.72"
